sensor_key,distance_threshold,outlier_threshold,remove_intersections,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
t8-2,5500.0,3.0,1.0,86400.0,659.0,302.0,338.0,357.0,25412.599999999995,5737.0,48102.0,18.8435,27.225000000000005,45227.9,2673.0,7.04,148.039
t9,5500.0,3.0,1.0,86400.0,655.0,271.0,304.0,384.0,29328.099999999995,5148.0,48106.69999999999,11.275,18.15,45253.5,2673.0,3.52,147.33
t10,5500.0,3.0,1.0,86400.0,655.0,322.0,357.0,333.0,21925.8,6117.0,48108.5,12.65,18.15,45250.69999999999,2673.0,3.52,150.45
t11-5,5500.0,3.0,1.0,86400.0,653.0,180.0,230.0,473.0,16304.4,3419.0,48100.5,14.025,18.15,45248.0,2673.0,3.52,143.87
t12-5,5500.0,3.0,1.0,86400.0,652.0,133.0,195.0,519.0,7155.23,2526.0,48092.4,15.4,18.15,45245.19999999999,2673.0,3.52,137.125
t13-2,5500.0,3.0,1.0,86400.0,655.0,293.0,326.0,362.0,26874.7,5566.0,48110.19999999999,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,153.628
t13-3,5500.0,3.0,1.0,86400.0,657.0,350.0,377.0,307.0,29806.599999999995,6649.0,48115.0,9.9,18.15,45256.19999999999,2673.0,3.52,154.25
t13-4,5500.0,3.0,1.0,86400.0,658.0,249.0,289.0,409.0,22038.900000000005,4730.0,48110.1,14.823299999999998,27.225000000000005,45235.9,2673.0,7.04,152.116
t15,5500.0,3.0,1.0,86400.0,651.0,194.0,243.0,457.0,15713.799999999997,3685.0,48097.4,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,140.84
t16,5500.0,3.0,1.0,86400.0,658.0,442.0,455.0,216.0,39407.0,8397.0,48106.19999999999,23.208299999999998,36.3,45210.9,2673.0,8.8,154.052
t17,5500.0,3.0,1.0,86400.0,658.0,384.0,407.0,274.0,30618.0,7295.0,48109.6,12.375,18.15,45249.1,2673.0,5.28,151.753
m2,5500.0,3.0,1.0,86400.0,652.0,274.0,315.0,378.0,21573.8,5205.0,48103.6,11.275,18.15,45253.5,2673.0,3.52,144.193
m3,5500.0,3.0,1.0,86400.0,657.0,349.0,375.0,308.0,29859.0,6630.0,48113.80000000001,12.65,18.15,45250.69999999999,2673.0,3.52,155.794
m4,5500.0,3.0,1.0,86400.0,655.0,276.0,318.0,379.0,18673.9,5243.0,48106.19999999999,11.275,18.15,45253.5,2673.0,3.52,146.776
m5,5500.0,3.0,1.0,86400.0,659.0,245.0,290.0,414.0,19950.4,4654.0,48099.4,19.4836,27.225000000000005,45226.6,2673.0,7.04,146.112
m6,5500.0,3.0,1.0,86400.0,658.0,210.0,259.0,448.0,16503.5,3989.0,48085.80000000001,32.6061,36.3,45192.1,2673.0,8.8,142.982
m8,5500.0,3.0,1.0,86400.0,652.0,417.0,436.0,235.0,33609.3,7922.0,48110.80000000001,14.025,18.15,45248.0,2673.0,3.52,154.154
m9,5500.0,3.0,1.0,86400.0,658.0,288.0,324.0,370.0,23821.900000000005,5471.0,48091.69999999999,32.1325,36.3,45193.0,2673.0,8.8,148.422
m11,5500.0,3.0,1.0,86400.0,650.0,264.0,306.0,386.0,15940.200000000003,5015.0,48098.0,16.775,18.15,45242.5,2673.0,3.52,144.129
m13,5500.0,3.0,1.0,86400.0,654.0,391.0,417.0,263.0,26759.400000000005,7428.0,48111.0,12.65,18.15,45250.69999999999,2673.0,3.52,152.983
m16,5500.0,3.0,1.0,86400.0,657.0,374.0,398.0,283.0,31012.8,7105.0,48109.4,12.65,18.15,45250.69999999999,2673.0,3.52,151.428
m7,5500.0,3.0,1.0,86400.0,655.0,386.0,410.0,269.0,28106.599999999995,7333.0,48104.30000000001,16.775,18.15,45242.5,2673.0,3.52,150.424
cc8,5500.0,3.0,1.0,86400.0,656.0,125.0,182.0,531.0,15882.5,2374.0,48095.1,11.550000000000002,9.075,45261.19999999999,2673.0,1.76,138.59
cc7,5500.0,3.0,1.0,86400.0,659.0,178.0,231.0,481.0,16221.700000000003,3381.0,48082.69999999999,32.4603,36.3,45192.4,2673.0,8.8,139.787
cc6,5500.0,3.0,1.0,86400.0,660.0,221.0,266.0,439.0,22661.400000000005,4198.0,48098.5,12.3623,18.15,45249.1,2673.0,5.28,140.657
cc3,5500.0,3.0,1.0,86400.0,657.0,262.0,305.0,395.0,19888.3,4977.0,48103.9,12.65,18.15,45250.69999999999,2673.0,3.52,145.867
cc4,5500.0,3.0,1.0,86400.0,657.0,358.0,386.0,299.0,26460.0,6801.0,48098.19999999999,32.2147,36.3,45192.9,2673.0,8.8,154.999
ec7,5500.0,3.0,1.0,86400.0,658.0,332.0,363.0,326.0,24903.599999999995,6307.0,48103.0,25.6524,36.3,45206.0,2673.0,8.8,153.251
t2-2,5500.0,3.0,1.0,86400.0,659.0,462.0,476.0,197.0,37334.0,8777.0,48106.0,20.5713,27.225000000000005,45224.4,2673.0,7.04,153.715
t3-2,5500.0,3.0,1.0,86400.0,652.0,302.0,334.0,350.0,25836.099999999995,5737.0,48107.1,15.4,18.15,45245.19999999999,2673.0,3.52,151.8
t2-3,5500.0,3.0,1.0,86400.0,656.0,476.0,484.0,180.0,39982.1,9043.0,48111.0,16.775,18.15,45242.5,2673.0,3.52,157.082
cc5,5500.0,3.0,1.0,86400.0,652.0,405.0,424.0,247.0,32002.7,7694.0,48108.69999999999,15.4,18.15,45245.19999999999,2673.0,3.52,153.45
cc11,4500.0,3.0,1.0,86400.0,658.0,189.0,238.0,469.0,16500.6,3590.0,48097.2,16.258,18.15,45241.3,2673.0,5.28,143.238
ec8,4500.0,3.0,1.0,86400.0,658.0,348.0,376.0,310.0,29462.1,6611.0,48105.8,17.3749,27.225,45230.8,2673.0,7.04,150.366
t2-4,4500.0,3.0,1.0,86400.0,659.0,265.0,307.0,394.0,19827.2,5034.0,48104.5,12.65,9.075,45256.8,2673.0,3.52,149.472
t3-1,4500.0,3.0,1.0,86400.0,657.0,214.0,264.0,443.0,16301.3,4065.0,48106.4,9.9,18.15,45256.2,2673.0,3.52,145.597
t4,4500.0,3.0,1.0,86400.0,659.0,102.0,160.0,557.0,16614.0,1937.0,48085.1,35.4903,27.225,45194.6,2673.0,7.04,147.82
t5-2,4500.0,3.0,1.0,86400.0,659.0,268.0,307.0,391.0,23338.2,5091.0,48112.6,12.679,27.225,45240.2,2673.0,7.04,152.473
t7-2,4500.0,3.0,1.0,86400.0,651.0,260.0,299.0,391.0,21170.1,4939.0,48107.4,11.55,9.075,45261.2,2673.0,1.76,150.871
t8-2,4500.0,3.0,1.0,86400.0,660.0,159.0,217.0,501.0,14614.5,3020.0,48094.3,22.55,27.225,45220.5,2673.0,7.04,144.067
t9,4500.0,3.0,1.0,86400.0,658.0,338.0,368.0,320.0,28619.6,6421.0,48093.0,32.1605,36.3,45193.0,2673.0,8.8,149.806
t10,4500.0,3.0,1.0,86400.0,657.0,355.0,385.0,302.0,23692.4,6744.0,48106.9,16.9382,27.225,45231.7,2673.0,7.04,151.05
t11-5,4500.0,3.0,1.0,86400.0,655.0,300.0,339.0,355.0,17097.5,5699.0,48104.5,14.025,18.15,45248.0,2673.0,3.52,147.888
t13-2,4500.0,3.0,1.0,86400.0,651.0,248.0,288.0,403.0,21531.9,4711.0,48113.0,11.55,9.075,45261.2,2673.0,1.76,156.487
t13-3,4500.0,3.0,1.0,86400.0,656.0,362.0,386.0,294.0,31801.2,6877.0,48116.2,9.9,18.15,45256.2,2673.0,3.52,155.403
t13-4,4500.0,3.0,1.0,86400.0,655.0,328.0,359.0,327.0,26680.9,6231.0,48104.3,11.275,18.15,45253.5,2673.0,3.52,144.947
t15,4500.0,3.0,1.0,86400.0,657.0,297.0,330.0,360.0,26190.1,5642.0,48112.3,11.55,9.075,45261.2,2673.0,1.76,155.807
t16,4500.0,3.0,1.0,86400.0,651.0,331.0,361.0,320.0,24393.4,6288.0,48112.9,9.9,18.15,45256.2,2673.0,3.52,152.158
m2,4500.0,3.0,1.0,86400.0,658.0,175.0,229.0,483.0,15625.8,3324.0,48106.0,11.275,18.15,45253.5,2673.0,3.52,146.654
m3,4500.0,3.0,1.0,86400.0,658.0,350.0,380.0,308.0,27431.3,6649.0,48089.6,32.2595,36.3,45192.8,2673.0,8.8,146.448
m5,4500.0,3.0,1.0,86400.0,658.0,159.0,218.0,499.0,9628.85,3020.0,48090.9,32.5952,36.3,45192.1,2673.0,8.8,148.089
m6,4500.0,3.0,1.0,86400.0,659.0,238.0,282.0,421.0,22109.0,4521.0,48102.2,22.0202,36.3,45213.3,2673.0,8.8,148.818
m8,4500.0,3.0,1.0,86400.0,658.0,327.0,355.0,331.0,30583.6,6212.0,48103.4,28.8129,36.3,45199.7,2673.0,8.8,156.827
m9,4500.0,3.0,1.0,86400.0,659.0,341.0,369.0,318.0,31405.1,6478.0,48111.5,15.8446,27.225,45233.9,2673.0,7.04,154.507
m11,4500.0,3.0,1.0,86400.0,658.0,307.0,344.0,351.0,22026.6,5832.0,48099.0,25.5615,36.3,45206.2,2673.0,8.8,149.188
m13,4500.0,3.0,1.0,86400.0,654.0,263.0,307.0,391.0,17394.4,4996.0,48109.8,12.65,18.15,45250.7,2673.0,3.52,151.747
m15,4500.0,3.0,1.0,86400.0,657.0,329.0,362.0,328.0,22916.8,6250.0,48092.7,32.5108,36.3,45192.3,2673.0,8.8,149.808
m16,4500.0,3.0,1.0,86400.0,658.0,417.0,439.0,241.0,30988.4,7922.0,48092.6,32.2452,36.3,45192.8,2673.0,8.8,149.442
m7,4500.0,3.0,1.0,86400.0,655.0,417.0,436.0,238.0,27155.2,7922.0,48099.6,30.3328,36.3,45196.6,2673.0,8.8,154.528
cc7,4500.0,3.0,1.0,86400.0,652.0,231.0,276.0,421.0,20479.4,4388.0,48108.1,11.55,9.075,45261.2,2673.0,1.76,151.542
cc6,4500.0,3.0,1.0,86400.0,657.0,332.0,363.0,325.0,25345.5,6307.0,48105.9,25.6688,36.3,45206.0,2673.0,8.8,156.181
cc3,4500.0,3.0,1.0,86400.0,657.0,303.0,340.0,354.0,20618.6,5756.0,48098.0,24.4196,36.3,45208.5,2673.0,8.8,146.977
cc4,4500.0,3.0,1.0,86400.0,658.0,388.0,413.0,270.0,28715.6,7371.0,48112.5,16.8941,27.225,45231.8,2673.0,7.04,156.539
ec7,4500.0,3.0,1.0,86400.0,657.0,387.0,412.0,270.0,29624.8,7352.0,48112.5,14.025,18.15,45248.0,2673.0,3.52,155.833
t2-2,4500.0,3.0,1.0,86400.0,657.0,337.0,370.0,320.0,24772.9,6402.0,48110.3,12.65,18.15,45250.7,2673.0,3.52,152.27
t3-2,4500.0,3.0,1.0,86400.0,658.0,338.0,371.0,320.0,25327.2,6421.0,48099.4,29.23,36.3,45198.8,2673.0,8.8,153.225
t2-3,4500.0,3.0,1.0,86400.0,657.0,289.0,328.0,368.0,20283.1,5490.0,48104.4,15.4,18.15,45245.2,2673.0,3.52,149.15
cc5,4500.0,3.0,1.0,86400.0,658.0,296.0,334.0,362.0,20386.8,5623.0,48099.7,28.4733,36.3,45200.4,2673.0,8.8,152.775
t12-1,10000.0,0.0,0.0,86400.0,659.0,329.0,362.0,330.0,28081.6,6250.0,48100.6,23.3163,27.225,45218.9,2673.0,7.04,151.089
m1,10000.0,0.0,0.0,86400.0,646.0,502.0,518.0,144.0,7269.98,9537.0,48105.8,24.2,18.15,45225.4,2673.0,5.28,159.788
m18,10000.0,0.0,0.0,86400.0,645.0,477.0,495.0,168.0,12113.4,9062.0,48108.9,11.55,9.075,45261.2,2673.0,1.76,152.361
cc11,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
ec8,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
t1-2,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.2,11.275,18.15,45253.5,2673.0,3.52,128.847
t2-4,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
t3-1,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
t4,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
t5-2,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
t6,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
t7-2,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.6,11.55,9.075,45261.2,2673.0,1.76,128.054
t8-2,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
t9,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.6,11.55,9.075,45261.2,2673.0,1.76,128.054
t10,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.6,11.55,9.075,45261.2,2673.0,1.76,128.054
t11-5,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
t12-2,10000.0,0.0,0.0,86400.0,657.0,363.0,397.0,294.0,20645.5,6896.0,48098.1,28.7817,27.225,45208.0,2673.0,7.04,154.101
t12-5,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
t13-2,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.6,11.55,9.075,45261.2,2673.0,1.76,128.054
t13-3,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.6,11.55,9.075,45261.2,2673.0,1.76,128.054
t13-4,10000.0,0.0,0.0,86400.0,657.0,377.0,408.0,280.0,23787.4,7162.0,48107.4,11.55,9.075,45261.2,2673.0,1.76,150.827
t14-2,10000.0,0.0,0.0,86400.0,656.0,238.0,286.0,418.0,10762.5,4521.0,48094.5,19.6394,27.225,45226.3,2673.0,7.04,141.313
t15,10000.0,0.0,0.0,86400.0,657.0,237.0,284.0,420.0,19148.6,4502.0,48105.5,11.55,9.075,45261.2,2673.0,1.76,149.006
t16,10000.0,0.0,0.0,86400.0,656.0,328.0,366.0,328.0,21937.8,6231.0,48111.2,9.9,18.15,45256.2,2673.0,3.52,150.418
t17,10000.0,0.0,0.0,86400.0,659.0,174.0,230.0,485.0,13579.4,3305.0,48096.9,23.3074,36.3,45210.7,2673.0,8.8,144.833
t18,10000.0,0.0,0.0,86400.0,655.0,491.0,506.0,164.0,27381.4,9328.0,48101.2,23.8793,27.225,45217.8,2673.0,7.04,152.244
m2,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.9,12.65,18.15,45250.7,2673.0,3.52,125.854
m3,10000.0,0.0,0.0,86400.0,657.0,268.0,305.0,389.0,24944.2,5091.0,48106.7,14.025,18.15,45248.0,2673.0,3.52,150.031
m4,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48080.6,15.4,18.15,45245.2,2673.0,3.52,125.354
m5,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
m6,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
m8,10000.0,0.0,0.0,86400.0,660.0,377.0,406.0,283.0,29059.2,7162.0,48110.5,22.2629,36.3,45212.8,2673.0,8.8,157.347
m9,10000.0,0.0,0.0,86400.0,659.0,385.0,414.0,274.0,27906.7,7314.0,48097.3,25.833,36.3,45205.6,2673.0,8.8,147.711
m10,10000.0,0.0,0.0,86400.0,659.0,332.0,364.0,327.0,26763.0,6307.0,48099.4,23.4111,36.3,45210.5,2673.0,8.8,147.458
m11,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
m12,10000.0,0.0,0.0,86400.0,650.0,512.0,526.0,138.0,16999.1,9727.0,48106.7,22.2821,36.3,45212.7,2673.0,8.8,153.601
m13,10000.0,0.0,0.0,86400.0,660.0,376.0,407.0,284.0,27850.6,7143.0,48109.2,22.0475,36.3,45213.2,2673.0,8.8,155.846
m14,10000.0,0.0,0.0,86400.0,656.0,278.0,321.0,378.0,14288.9,5281.0,48094.6,22.55,27.225,45220.5,2673.0,7.04,144.332
m15,10000.0,0.0,0.0,86400.0,655.0,257.0,303.0,398.0,17475.4,4882.0,48110.4,11.275,18.15,45253.5,2673.0,3.52,150.968
m16,10000.0,0.0,0.0,86400.0,655.0,216.0,268.0,439.0,12369.2,4103.0,48110.0,12.65,18.15,45250.7,2673.0,3.52,151.932
t13-1,10000.0,0.0,0.0,86400.0,656.0,47.0,117.0,609.0,6833.59,892.0,48097.7,9.9,18.15,45256.2,2673.0,3.52,136.974
cc10,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
ec1,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
t8-1,10000.0,0.0,0.0,86400.0,646.0,524.0,537.0,122.0,9074.92,9955.0,48103.2,21.4188,27.225,45222.7,2673.0,7.04,151.807
t14-1,10000.0,0.0,0.0,86400.0,660.0,286.0,330.0,374.0,21404.5,5433.0,48096.4,27.0144,36.3,45203.3,2673.0,8.8,148.015
m7,10000.0,0.0,0.0,86400.0,656.0,299.0,341.0,357.0,14891.3,5680.0,48109.6,11.275,18.15,45253.5,2673.0,3.52,150.171
t12-3,10000.0,0.0,0.0,86400.0,653.0,269.0,314.0,384.0,14635.7,5110.0,48099.2,11.275,18.15,45253.5,2673.0,3.52,139.801
cc8,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
cc7,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
cc6,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.2,11.275,18.15,45253.5,2673.0,3.52,128.847
cc2,10000.0,0.0,0.0,86400.0,646.0,524.0,537.0,122.0,9072.92,9955.0,48103.1,21.4188,27.225,45222.7,2673.0,7.04,151.696
cc3,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
cc4,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
ec5,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
ec6,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48084.7,11.55,9.075,45261.2,2673.0,1.76,128.126
ec7,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.2,11.275,18.15,45253.5,2673.0,3.52,128.847
t1-1,10000.0,0.0,0.0,86400.0,659.0,228.0,278.0,431.0,14612.7,4331.0,48096.0,29.443,36.3,45198.4,2673.0,8.8,150.056
t2-2,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.9,12.65,18.15,45250.7,2673.0,3.52,125.854
t5-1,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.9,12.65,18.15,45250.7,2673.0,3.52,125.854
t11-4,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.9,12.65,18.15,45250.7,2673.0,3.52,125.854
t11-2,10000.0,0.0,0.0,86400.0,643.0,462.0,481.0,181.0,7288.18,8777.0,48108.6,11.55,9.075,45261.2,2673.0,1.76,152.079
cc9,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.2,11.275,18.15,45253.5,2673.0,3.52,128.847
ec4,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.9,12.65,18.15,45250.7,2673.0,3.52,125.854
cc1,10000.0,0.0,0.0,86400.0,652.0,334.0,371.0,318.0,9259.53,6345.0,48083.9,32.5028,36.3,45192.3,2673.0,8.8,141.031
t2-1,10000.0,0.0,0.0,86400.0,652.0,397.0,426.0,255.0,13049.2,7542.0,48100.3,20.2594,36.3,45216.8,2673.0,8.8,145.191
t3-2,10000.0,0.0,0.0,86400.0,658.0,364.0,391.0,294.0,27779.4,6915.0,48108.5,14.025,18.15,45248.0,2673.0,3.52,151.842
t12-4,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.9,12.65,18.15,45250.7,2673.0,3.52,125.854
t7-1,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48083.9,12.65,18.15,45250.7,2673.0,3.52,125.854
t2-3,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48080.6,15.4,18.15,45245.2,2673.0,3.52,125.354
cc5,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.4,9.9,18.15,45256.2,2673.0,3.52,127.64
ec3,10000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48088.2,11.275,18.15,45253.5,2673.0,3.52,128.847
m17,10000.0,0.0,0.0,86400.0,652.0,474.0,491.0,178.0,20202.3,9005.0,48093.2,35.5978,27.225,45194.4,2673.0,7.04,155.983
t11-3,10000.0,0.0,0.0,86400.0,655.0,389.0,418.0,266.0,24568.9,7390.0,48117.3,9.9,18.15,45256.2,2673.0,3.52,156.558
t11-1,10000.0,0.0,0.0,86400.0,645.0,557.0,566.0,88.0,9363.61,10582.0,48097.0,35.6481,27.225,45194.3,2673.0,7.04,159.822
ec2,10000.0,0.0,0.0,86400.0,642.0,632.0,632.0,10.0,7863.74,12007.0,48097.3,32.466,36.3,45192.4,2673.0,8.8,154.389
ec8,7500.0,3.0,0.0,86400.0,657.0,172.0,224.0,485.0,15799.8,3267.0,48098.9,11.55,9.075,45261.2,2673.0,1.76,142.387
t1-2,7500.0,3.0,0.0,86400.0,657.0,262.0,302.0,395.0,22608.2,4977.0,48101.9,9.9,18.15,45256.2,2673.0,3.52,141.154
t2-4,7500.0,3.0,0.0,86400.0,657.0,226.0,270.0,431.0,20774.1,4293.0,48104.9,11.275,18.15,45253.5,2673.0,3.52,145.493
t3-1,7500.0,3.0,0.0,86400.0,654.0,162.0,214.0,492.0,17701.2,3077.0,48099.1,11.55,9.075,45261.2,2673.0,1.76,142.566
t4,7500.0,3.0,0.0,86400.0,660.0,222.0,265.0,438.0,23992.3,4217.0,48097.7,17.3491,27.225,45230.9,2673.0,7.04,142.251
t5-2,7500.0,3.0,0.0,86400.0,659.0,213.0,263.0,446.0,17561.4,4046.0,48098.4,32.4452,36.3,45192.4,2673.0,8.8,155.42
t7-2,7500.0,3.0,0.0,86400.0,656.0,91.0,152.0,565.0,12006.3,1728.0,48095.2,11.55,9.075,45261.2,2673.0,1.76,138.644
t8-2,7500.0,3.0,0.0,86400.0,654.0,169.0,224.0,485.0,10129.3,3210.0,48111.1,9.9,18.15,45256.2,2673.0,3.52,150.28
t9,7500.0,3.0,0.0,86400.0,656.0,212.0,260.0,444.0,19187.5,4027.0,48108.8,11.275,18.15,45253.5,2673.0,3.52,149.397
t10,7500.0,3.0,0.0,86400.0,654.0,210.0,256.0,444.0,19913.0,3989.0,48101.9,12.65,18.15,45250.7,2673.0,3.52,143.87
t11-5,7500.0,3.0,0.0,86400.0,653.0,158.0,215.0,495.0,11745.7,3001.0,48098.4,14.025,18.15,45248.0,2673.0,3.52,141.803
t12-5,7500.0,3.0,0.0,86400.0,652.0,142.0,200.0,510.0,11781.2,2697.0,48093.8,15.4,18.15,45245.2,2673.0,3.52,138.527
t15,7500.0,3.0,0.0,86400.0,653.0,218.0,267.0,435.0,15617.9,4141.0,48101.9,11.55,9.075,45261.2,2673.0,1.76,145.331
t16,7500.0,3.0,0.0,86400.0,658.0,240.0,279.0,418.0,23572.5,4559.0,48099.2,25.5409,36.3,45206.2,2673.0,8.8,149.353
t17,7500.0,3.0,0.0,86400.0,659.0,117.0,179.0,542.0,10674.7,2222.0,48101.8,9.78237,27.225,45246.0,2673.0,7.04,138.762
m2,7500.0,3.0,0.0,86400.0,654.0,91.0,157.0,563.0,8684.47,1728.0,48096.1,12.65,18.15,45250.7,2673.0,3.52,138.036
m3,7500.0,3.0,0.0,86400.0,652.0,109.0,172.0,543.0,8414.57,2070.0,48091.2,14.025,18.15,45248.0,2673.0,3.52,134.539
m4,7500.0,3.0,0.0,86400.0,653.0,265.0,307.0,388.0,19381.4,5034.0,48101.8,15.4,18.15,45245.2,2673.0,3.52,146.501
m5,7500.0,3.0,0.0,86400.0,659.0,262.0,303.0,397.0,21713.9,4977.0,48109.6,11.177,27.225,45243.2,2673.0,7.04,147.976
m6,7500.0,3.0,0.0,86400.0,658.0,317.0,348.0,341.0,28079.9,6022.0,48110.2,14.025,18.15,45248.0,2673.0,3.52,153.574
m8,7500.0,3.0,0.0,86400.0,658.0,327.0,363.0,331.0,22478.2,6212.0,48090.7,32.25,36.3,45192.8,2673.0,8.8,147.595
m11,7500.0,3.0,0.0,86400.0,658.0,222.0,271.0,436.0,15395.3,4217.0,48084.5,32.1616,36.3,45193.0,2673.0,8.8,141.305
m12,7500.0,3.0,0.0,86400.0,656.0,138.0,192.0,518.0,16505.0,2621.0,48092.0,18.15,18.15,45239.7,2673.0,3.52,139.457
m15,7500.0,3.0,0.0,86400.0,652.0,141.0,200.0,511.0,12592.3,2678.0,48096.1,12.65,18.15,45250.7,2673.0,3.52,138.042
m16,7500.0,3.0,0.0,86400.0,658.0,260.0,300.0,398.0,21585.7,4939.0,48098.6,32.3262,36.3,45192.6,2673.0,8.8,155.563
m7,7500.0,3.0,0.0,86400.0,657.0,348.0,379.0,309.0,24347.0,6611.0,48101.7,16.775,18.15,45242.5,2673.0,3.52,147.831
cc8,7500.0,3.0,0.0,86400.0,658.0,161.0,216.0,497.0,12666.3,3058.0,48104.1,11.55,9.075,45261.2,2673.0,1.76,147.549
cc7,7500.0,3.0,0.0,86400.0,659.0,241.0,285.0,418.0,19269.0,4578.0,48106.4,13.4326,27.225,45238.7,2673.0,7.04,146.972
cc6,7500.0,3.0,0.0,86400.0,660.0,216.0,265.0,444.0,18602.5,4103.0,48107.2,9.78246,27.225,45246.0,2673.0,7.04,144.21
