sensor_key,distance_threshold,outlier_threshold,remove_intersections,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
D,6000.0,1.0,0.0,86400.0,647.0,307.0,347.0,340.0,4947.67,5832.0,48103.6,12.65,18.15,45250.7,2673.0,3.52,145.612
E,6000.0,1.0,0.0,86400.0,652.0,383.0,411.0,269.0,14646.0,7276.0,48097.3,32.3543,36.3,45192.6,2673.0,8.8,154.228
F,6000.0,1.0,0.0,86400.0,651.0,374.0,402.0,277.0,14162.4,7105.0,48085.0,35.6395,27.225,45194.3,2673.0,7.04,147.803
H,6000.0,1.0,0.0,86400.0,650.0,403.0,430.0,247.0,11109.6,7656.0,48090.2,32.3562,36.3,45192.6,2673.0,8.8,147.18
S,6000.0,1.0,0.0,86400.0,653.0,362.0,389.0,291.0,19957.6,6877.0,48084.6,35.5737,27.225,45194.4,2673.0,7.04,147.383
K,6000.0,1.0,0.0,86400.0,653.0,373.0,407.0,280.0,12943.6,7086.0,48092.9,32.3549,36.3,45192.6,2673.0,8.8,149.859
M,6000.0,1.0,0.0,86400.0,657.0,232.0,276.0,425.0,17438.8,4407.0,48081.8,35.2185,27.225,45195.1,2673.0,7.04,144.24
N,6000.0,1.0,0.0,86400.0,656.0,361.0,390.0,295.0,21554.0,6858.0,48104.4,22.2218,27.225,45221.1,2673.0,7.04,153.838
O,6000.0,1.0,0.0,86400.0,655.0,273.0,316.0,382.0,12065.0,5186.0,48085.3,32.3534,36.3,45192.6,2673.0,8.8,142.294
A,5000.0,2.0,0.0,86400.0,656.0,256.0,302.0,400.0,11789.9,4863.0,48096.1,12.783,18.15,45248.2,2673.0,5.28,138.635
B,5000.0,2.0,0.0,86400.0,652.0,301.0,341.0,351.0,13480.2,5718.0,48108.9,9.9,18.15,45256.2,2673.0,3.52,148.155
C,5000.0,2.0,0.0,86400.0,656.0,339.0,372.0,317.0,21686.2,6440.0,48089.5,32.136,36.3,45193.0,2673.0,8.8,146.201
D,5000.0,2.0,0.0,86400.0,648.0,280.0,322.0,368.0,9511.72,5319.0,48098.8,12.65,18.15,45250.7,2673.0,3.52,140.819
E,5000.0,2.0,0.0,86400.0,653.0,416.0,441.0,237.0,17272.5,7903.0,48108.5,16.8469,27.225,45231.9,2673.0,7.04,152.506
F,5000.0,2.0,0.0,86400.0,656.0,177.0,226.0,479.0,14711.8,3362.0,48075.6,35.3721,27.225,45194.8,2673.0,7.04,138.196
G,5000.0,2.0,0.0,86400.0,656.0,183.0,236.0,473.0,10777.2,3476.0,48081.9,32.1682,36.3,45193.0,2673.0,8.8,138.674
H,5000.0,2.0,0.0,86400.0,650.0,279.0,322.0,371.0,8693.53,5300.0,48100.9,11.275,18.15,45253.5,2673.0,3.52,141.46
M,5000.0,2.0,0.0,86400.0,650.0,253.0,299.0,397.0,6941.91,4806.0,48103.3,11.55,9.075,45261.2,2673.0,1.76,146.769
N,5000.0,2.0,0.0,86400.0,655.0,456.0,477.0,199.0,22668.5,8663.0,48103.9,20.9273,27.225,45223.7,2673.0,7.04,151.983
O,5000.0,2.0,0.0,86400.0,655.0,321.0,359.0,334.0,14055.8,6098.0,48091.5,32.3501,36.3,45192.6,2673.0,8.8,148.493
A,1500.0,0.0,0.0,86400.0,656.0,378.0,408.0,278.0,30137.7,7181.0,48105.7,11.55,9.075,45261.2,2673.0,1.76,149.169
B,1500.0,0.0,0.0,86400.0,651.0,477.0,495.0,174.0,16455.9,9062.0,48096.1,31.9652,36.3,45193.4,2673.0,8.8,152.649
C,1500.0,0.0,0.0,86400.0,644.0,402.0,431.0,242.0,8069.53,7637.0,48105.6,11.275,18.15,45253.5,2673.0,3.52,146.155
D,1500.0,0.0,0.0,86400.0,642.0,330.0,369.0,312.0,1163.6,6269.0,48107.2,12.65,18.15,45250.7,2673.0,3.52,149.2
E,1500.0,0.0,0.0,86400.0,640.0,575.0,581.0,65.0,14501.5,10924.0,48112.2,11.55,9.075,45261.2,2673.0,1.76,155.618
F,1500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1833.63,12140.0,48093.3,35.538,27.225,45194.5,2673.0,7.04,156.058
G,1500.0,0.0,0.0,86400.0,640.0,631.0,632.0,9.0,3081.46,11988.0,48096.6,35.5224,27.225,45194.5,2673.0,7.04,159.276
H,1500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
R,1500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
S,1500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
K,1500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1798.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114
L,1500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1801.63,12140.0,48091.6,35.538,27.225,45194.5,2673.0,7.04,154.281
M,1500.0,0.0,0.0,86400.0,653.0,609.0,611.0,44.0,29896.6,11570.0,48098.1,30.0227,27.225,45205.5,2673.0,7.04,155.353
N,1500.0,0.0,0.0,86400.0,660.0,379.0,405.0,281.0,33429.1,7200.0,48093.7,22.6985,18.15,45228.4,2673.0,5.28,146.194
O,1500.0,0.0,0.0,86400.0,648.0,405.0,434.0,243.0,6397.96,7694.0,48110.8,9.9,18.15,45256.2,2673.0,3.52,150.009
P,1500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1820.63,12140.0,48092.6,35.538,27.225,45194.5,2673.0,7.04,155.336
A,2000.0,1.0,0.0,86400.0,651.0,298.0,340.0,353.0,3847.37,5661.0,48080.8,35.5461,27.225,45194.5,2673.0,7.04,143.498
B,2000.0,1.0,0.0,86400.0,651.0,355.0,390.0,296.0,8488.45,6744.0,48086.3,32.3726,36.3,45192.6,2673.0,8.8,143.314
C,2000.0,1.0,0.0,86400.0,650.0,369.0,399.0,281.0,10204.3,7010.0,48088.3,32.1932,36.3,45192.9,2673.0,8.8,145.139
D,2000.0,1.0,0.0,86400.0,649.0,443.0,467.0,206.0,9697.56,8416.0,48089.6,32.313,36.3,45192.7,2673.0,8.8,146.546
E,2000.0,1.0,0.0,86400.0,646.0,513.0,525.0,133.0,13809.0,9746.0,48108.9,11.55,9.075,45261.2,2673.0,1.76,152.412
G,2000.0,1.0,0.0,86400.0,647.0,485.0,503.0,162.0,9121.3,9214.0,48093.5,30.503,36.3,45196.3,2673.0,8.8,148.618
N,2000.0,1.0,0.0,86400.0,648.0,396.0,420.0,252.0,9281.4,7523.0,48101.2,12.8084,18.15,45248.2,2673.0,5.28,143.748
O,2000.0,1.0,0.0,86400.0,646.0,414.0,443.0,232.0,1562.84,7865.0,48110.0,9.9,18.15,45256.2,2673.0,3.52,149.252
A,7000.0,1.0,1.0,86400.0,656.0,224.0,274.0,432.0,10388.6,4255.0,48080.7,35.5533,27.225,45194.4,2673.0,7.04,143.438
B,7000.0,1.0,1.0,86400.0,655.0,223.0,274.0,432.0,8484.54,4236.0,48104.0,9.9,18.15,45256.2,2673.0,3.52,143.186
C,7000.0,1.0,1.0,86400.0,656.0,280.0,322.0,376.0,14993.2,5319.0,48085.4,32.1242,36.3,45193.1,2673.0,8.8,142.166
D,7000.0,1.0,1.0,86400.0,654.0,284.0,327.0,370.0,10569.7,5395.0,48084.8,32.118,36.3,45193.1,2673.0,8.8,141.568
E,7000.0,1.0,1.0,86400.0,652.0,440.0,460.0,212.0,19594.8,8359.0,48097.8,24.3251,27.225,45216.9,2673.0,7.04,149.319
G,7000.0,1.0,1.0,86400.0,653.0,353.0,387.0,300.0,12810.6,6706.0,48090.5,27.0781,27.225,45211.4,2673.0,7.04,144.805
S,7000.0,1.0,1.0,86400.0,651.0,355.0,386.0,296.0,13168.4,6744.0,48099.0,11.55,9.075,45261.2,2673.0,1.76,142.458
K,7000.0,1.0,1.0,86400.0,650.0,398.0,428.0,252.0,11963.7,7561.0,48108.2,9.9,18.15,45256.2,2673.0,3.52,147.394
M,7000.0,1.0,1.0,86400.0,654.0,313.0,351.0,341.0,11954.6,5946.0,48093.6,22.0271,18.15,45229.7,2673.0,5.28,145.356
N,7000.0,1.0,1.0,86400.0,651.0,512.0,525.0,139.0,26762.9,9727.0,48115.7,9.9,18.15,45256.2,2673.0,3.52,154.933
O,7000.0,1.0,1.0,86400.0,653.0,476.0,494.0,177.0,21895.2,9043.0,48111.8,11.275,18.15,45253.5,2673.0,3.52,152.387
A,1500.0,1.0,0.0,86400.0,653.0,248.0,294.0,405.0,6456.02,4711.0,48077.1,35.5848,27.225,45194.4,2673.0,7.04,139.836
B,1500.0,1.0,0.0,86400.0,652.0,292.0,334.0,360.0,6467.05,5547.0,48087.9,32.5228,36.3,45192.3,2673.0,8.8,145.011
C,1500.0,1.0,0.0,86400.0,653.0,281.0,325.0,372.0,8600.19,5338.0,48099.7,11.275,18.15,45253.5,2673.0,3.52,140.27
D,1500.0,1.0,0.0,86400.0,646.0,342.0,378.0,304.0,6205.98,6497.0,48101.4,12.65,18.15,45250.7,2673.0,3.52,143.388
N,1500.0,1.0,0.0,86400.0,643.0,395.0,420.0,248.0,7687.04,7504.0,48100.0,11.55,9.075,45261.2,2673.0,1.76,143.484
O,1500.0,1.0,0.0,86400.0,643.0,435.0,460.0,208.0,7727.53,8264.0,48107.2,9.9,18.15,45256.2,2673.0,3.52,146.463
A,1000.0,2.0,1.0,86400.0,653.0,125.0,190.0,528.0,1463.51,2374.0,48087.2,11.55,9.075,45261.2,2673.0,1.76,130.674
B,1000.0,2.0,1.0,86400.0,651.0,175.0,234.0,476.0,2871.2,3324.0,48094.2,9.9,18.15,45256.2,2673.0,3.52,133.457
C,1000.0,2.0,1.0,86400.0,653.0,208.0,261.0,445.0,3523.02,3951.0,48081.8,33.2424,36.3,45190.8,2673.0,8.8,139.644
D,1000.0,2.0,1.0,86400.0,653.0,341.0,377.0,312.0,11218.6,6478.0,48085.0,32.0941,36.3,45193.1,2673.0,8.8,141.695
A,5500.0,0.0,1.0,86400.0,654.0,354.0,386.0,300.0,16768.1,6725.0,48088.5,35.3934,27.225,45194.8,2673.0,7.04,151.067
B,5500.0,0.0,1.0,86400.0,646.0,386.0,415.0,260.0,13997.9,7333.0,48109.8,9.9,18.15,45256.2,2673.0,3.52,149.022
C,5500.0,0.0,1.0,86400.0,652.0,417.0,443.0,235.0,15107.3,7922.0,48092.5,32.5423,36.3,45192.2,2673.0,8.8,149.617
D,5500.0,0.0,1.0,86400.0,646.0,318.0,357.0,328.0,7853.97,6041.0,48108.0,12.65,18.15,45250.7,2673.0,3.52,150.029
R,5500.0,0.0,1.0,86400.0,646.0,637.0,637.0,9.0,16022.9,12102.0,48093.7,35.4281,27.225,45194.7,2673.0,7.04,156.33
S,5500.0,0.0,1.0,86400.0,649.0,360.0,391.0,289.0,16062.7,6839.0,48111.9,11.55,9.075,45261.2,2673.0,1.76,155.356
K,5500.0,0.0,1.0,86400.0,650.0,597.0,599.0,53.0,34428.9,11342.0,48118.0,9.9,18.15,45256.2,2673.0,3.52,157.228
L,5500.0,0.0,1.0,86400.0,650.0,579.0,583.0,71.0,22760.6,11000.0,48111.6,18.9719,18.15,45235.9,2673.0,5.28,160.325
M,5500.0,0.0,1.0,86400.0,654.0,381.0,411.0,273.0,16089.9,7238.0,48105.7,15.4474,18.15,45242.9,2673.0,5.28,150.925
N,5500.0,0.0,1.0,86400.0,653.0,502.0,516.0,151.0,22817.8,9537.0,48096.5,32.6273,36.3,45192.0,2673.0,8.8,153.777
O,5500.0,0.0,1.0,86400.0,654.0,447.0,468.0,207.0,21069.6,8492.0,48106.7,19.6191,27.225,45226.3,2673.0,7.04,153.51
P,5500.0,0.0,1.0,86400.0,646.0,610.0,612.0,36.0,14623.6,11589.0,48112.3,14.1645,18.15,45245.5,2673.0,5.28,156.276
A,6000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48082.5,11.55,9.075,45261.2,2673.0,1.76,125.962
B,6000.0,0.0,0.0,86400.0,652.0,239.0,283.0,413.0,20399.4,4540.0,48103.3,9.9,18.15,45256.2,2673.0,3.52,142.538
C,6000.0,0.0,0.0,86400.0,655.0,259.0,306.0,396.0,9863.56,4920.0,48084.3,32.5999,36.3,45192.1,2673.0,8.8,141.519
D,6000.0,0.0,0.0,86400.0,657.0,213.0,262.0,444.0,15366.8,4046.0,48097.5,12.65,18.15,45250.7,2673.0,3.52,139.452
E,6000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48082.5,11.55,9.075,45261.2,2673.0,1.76,125.962
F,6000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48082.5,11.55,9.075,45261.2,2673.0,1.76,125.962
G,6000.0,0.0,0.0,86400.0,642.0,633.0,633.0,9.0,8078.36,12026.0,48097.9,32.4659,36.3,45192.4,2673.0,8.8,154.925
H,6000.0,0.0,0.0,86400.0,656.0,0.0,82.0,656.0,0.0,0.0,48082.5,11.55,9.075,45261.2,2673.0,1.76,125.962
R,6000.0,0.0,0.0,86400.0,647.0,627.0,627.0,20.0,20102.5,11912.0,48116.9,9.9,18.15,45256.2,2673.0,3.52,156.148
S,6000.0,0.0,0.0,86400.0,655.0,256.0,298.0,399.0,13716.8,4863.0,48090.8,35.5672,27.225,45194.4,2673.0,7.04,153.51
K,6000.0,0.0,0.0,86400.0,655.0,600.0,603.0,55.0,33206.7,11399.0,48102.0,32.3939,36.3,45192.5,2673.0,8.8,159.026
L,6000.0,0.0,0.0,86400.0,653.0,491.0,507.0,162.0,21541.0,9328.0,48099.7,28.9303,27.225,45207.7,2673.0,7.04,155.832
M,6000.0,0.0,0.0,86400.0,658.0,266.0,308.0,392.0,21116.7,5053.0,48103.9,11.55,9.075,45261.2,2673.0,1.76,147.358
N,6000.0,0.0,0.0,86400.0,657.0,512.0,528.0,145.0,29389.4,9727.0,48108.5,25.4968,36.3,45206.3,2673.0,8.8,158.564
O,6000.0,0.0,0.0,86400.0,658.0,366.0,399.0,292.0,22727.2,6953.0,48106.4,25.9426,36.3,45205.4,2673.0,8.8,156.929
P,6000.0,0.0,0.0,86400.0,649.0,549.0,559.0,100.0,15352.6,10430.0,48108.7,12.65,9.075,45256.8,2673.0,3.52,153.684
A,4500.0,2.0,0.0,86400.0,656.0,256.0,302.0,400.0,11789.9,4863.0,48096.1,12.783,18.15,45248.2,2673.0,5.28,138.635
B,4500.0,2.0,0.0,86400.0,652.0,301.0,341.0,351.0,13480.2,5718.0,48108.9,9.9,18.15,45256.2,2673.0,3.52,148.155
C,4500.0,2.0,0.0,86400.0,656.0,339.0,372.0,317.0,21686.2,6440.0,48089.5,32.136,36.3,45193.0,2673.0,8.8,146.201
D,4500.0,2.0,0.0,86400.0,648.0,280.0,322.0,368.0,9511.72,5319.0,48098.8,12.65,18.15,45250.7,2673.0,3.52,140.819
E,4500.0,2.0,0.0,86400.0,653.0,416.0,441.0,237.0,17272.5,7903.0,48108.5,16.8469,27.225,45231.9,2673.0,7.04,152.506
F,4500.0,2.0,0.0,86400.0,656.0,177.0,226.0,479.0,14711.8,3362.0,48075.6,35.3721,27.225,45194.8,2673.0,7.04,138.196
G,4500.0,2.0,0.0,86400.0,656.0,183.0,236.0,473.0,10777.2,3476.0,48081.9,32.1682,36.3,45193.0,2673.0,8.8,138.674
H,4500.0,2.0,0.0,86400.0,650.0,279.0,322.0,371.0,8693.53,5300.0,48100.9,11.275,18.15,45253.5,2673.0,3.52,141.46
M,4500.0,2.0,0.0,86400.0,650.0,253.0,299.0,397.0,6941.91,4806.0,48103.3,11.55,9.075,45261.2,2673.0,1.76,146.769
N,4500.0,2.0,0.0,86400.0,655.0,456.0,477.0,199.0,22668.5,8663.0,48103.9,20.9273,27.225,45223.7,2673.0,7.04,151.983
O,4500.0,2.0,0.0,86400.0,655.0,321.0,359.0,334.0,14055.8,6098.0,48091.5,32.3501,36.3,45192.6,2673.0,8.8,148.493
A,4500.0,3.0,1.0,86400.0,652.0,149.0,210.0,503.0,4441.39,2830.0,48094.7,11.55,9.075,45261.2,2673.0,1.76,138.129
B,4500.0,3.0,1.0,86400.0,654.0,82.0,148.0,572.0,9744.64,1557.0,48091.8,9.9,18.15,45256.2,2673.0,3.52,131.041
C,4500.0,3.0,1.0,86400.0,657.0,116.0,182.0,541.0,3279.64,2203.0,48081.3,22.1878,27.225,45221.2,2673.0,7.04,130.715
D,4500.0,3.0,1.0,86400.0,657.0,307.0,346.0,350.0,18079.6,5832.0,48093.0,20.5789,27.225,45224.4,2673.0,7.04,140.731
E,4500.0,3.0,1.0,86400.0,655.0,370.0,400.0,285.0,25374.1,7029.0,48101.0,14.025,18.15,45248.0,2673.0,3.52,144.4
A,2500.0,3.0,1.0,86400.0,653.0,125.0,190.0,528.0,1463.51,2374.0,48087.2,11.55,9.075,45261.2,2673.0,1.76,130.674
B,2500.0,3.0,1.0,86400.0,651.0,175.0,234.0,476.0,2871.2,3324.0,48094.2,9.9,18.15,45256.2,2673.0,3.52,133.457
C,2500.0,3.0,1.0,86400.0,653.0,208.0,261.0,445.0,3523.02,3951.0,48081.8,33.2424,36.3,45190.8,2673.0,8.8,139.644
D,2500.0,3.0,1.0,86400.0,653.0,341.0,377.0,312.0,11218.6,6478.0,48085.0,32.0941,36.3,45193.1,2673.0,8.8,141.695
A,1000.0,1.0,1.0,86400.0,653.0,125.0,190.0,528.0,1463.51,2374.0,48087.2,11.55,9.075,45261.2,2673.0,1.76,130.674
B,1000.0,1.0,1.0,86400.0,651.0,175.0,234.0,476.0,2871.2,3324.0,48094.2,9.9,18.15,45256.2,2673.0,3.52,133.457
C,1000.0,1.0,1.0,86400.0,653.0,208.0,261.0,445.0,3523.02,3951.0,48081.8,33.2424,36.3,45190.8,2673.0,8.8,139.644
D,1000.0,1.0,1.0,86400.0,653.0,341.0,377.0,312.0,11218.6,6478.0,48085.0,32.0941,36.3,45193.1,2673.0,8.8,141.695
A,9500.0,3.0,0.0,86400.0,655.0,150.0,210.0,505.0,8586.62,2849.0,48095.5,11.55,9.075,45261.2,2673.0,1.76,138.956
B,9500.0,3.0,0.0,86400.0,656.0,119.0,183.0,537.0,3826.06,2260.0,48077.0,32.3545,36.3,45192.6,2673.0,8.8,133.919
C,9500.0,3.0,0.0,86400.0,657.0,148.0,208.0,509.0,7621.67,2811.0,48082.8,32.0898,36.3,45193.1,2673.0,8.8,139.46
D,9500.0,3.0,0.0,86400.0,658.0,175.0,231.0,483.0,11928.6,3324.0,48081.1,32.3613,36.3,45192.6,2673.0,8.8,138.088
E,9500.0,3.0,0.0,86400.0,657.0,414.0,436.0,243.0,28929.0,7865.0,48095.8,32.2179,36.3,45192.9,2673.0,8.8,152.644
F,9500.0,3.0,0.0,86400.0,659.0,160.0,215.0,499.0,13851.9,3039.0,48101.2,14.7279,27.225,45236.1,2673.0,7.04,143.13
G,9500.0,3.0,0.0,86400.0,653.0,314.0,352.0,339.0,15525.4,5965.0,48100.5,16.775,18.15,45242.5,2673.0,3.52,146.607
H,9500.0,3.0,0.0,86400.0,656.0,278.0,321.0,378.0,13783.3,5281.0,48099.9,19.6378,27.225,45226.3,2673.0,7.04,146.746
L,9500.0,3.0,0.0,86400.0,655.0,141.0,198.0,514.0,10417.1,2678.0,48100.4,11.55,9.075,45261.2,2673.0,1.76,143.863
M,9500.0,3.0,0.0,86400.0,657.0,378.0,405.0,279.0,24650.3,7181.0,48106.8,11.0,18.15,45251.8,2673.0,5.28,147.57
N,9500.0,3.0,0.0,86400.0,656.0,273.0,316.0,383.0,19483.3,5186.0,48102.3,11.275,18.15,45253.5,2673.0,3.52,142.859
O,9500.0,3.0,0.0,86400.0,649.0,371.0,401.0,278.0,19532.7,7048.0,48105.8,12.65,18.15,45250.7,2673.0,3.52,147.794
A,4500.0,0.0,1.0,86400.0,657.0,248.0,291.0,409.0,18009.6,4711.0,48086.8,31.1217,27.225,45203.3,2673.0,7.04,145.111
B,4500.0,0.0,1.0,86400.0,655.0,186.0,239.0,469.0,9615.76,3533.0,48098.2,9.9,18.15,45256.2,2673.0,3.52,137.41
C,4500.0,0.0,1.0,86400.0,653.0,206.0,259.0,447.0,4671.21,3913.0,48096.9,11.275,18.15,45253.5,2673.0,3.52,137.47
D,4500.0,0.0,1.0,86400.0,653.0,334.0,368.0,319.0,12493.8,6345.0,48091.7,33.1472,36.3,45191.0,2673.0,8.8,149.49
E,4500.0,0.0,1.0,86400.0,650.0,431.0,453.0,219.0,19634.0,8188.0,48106.7,14.025,18.15,45248.0,2673.0,3.52,150.083
F,4500.0,0.0,1.0,86400.0,650.0,262.0,306.0,388.0,16484.1,4977.0,48103.3,11.55,9.075,45261.2,2673.0,1.76,146.737
G,4500.0,0.0,1.0,86400.0,656.0,251.0,299.0,405.0,11770.9,4768.0,48083.3,32.7295,36.3,45191.8,2673.0,8.8,140.636
H,4500.0,0.0,1.0,86400.0,652.0,400.0,427.0,252.0,14994.5,7599.0,48091.9,32.3836,36.3,45192.5,2673.0,8.8,148.841
R,4500.0,0.0,1.0,86400.0,647.0,614.0,616.0,33.0,17214.2,11665.0,48092.4,35.6162,27.225,45194.3,2673.0,7.04,155.163
S,4500.0,0.0,1.0,86400.0,654.0,357.0,387.0,297.0,22736.2,6782.0,48102.4,11.55,9.075,45261.2,2673.0,1.76,145.818
K,4500.0,0.0,1.0,86400.0,656.0,507.0,521.0,149.0,29154.1,9632.0,48103.9,26.7089,36.3,45203.9,2673.0,8.8,155.167
L,4500.0,0.0,1.0,86400.0,649.0,612.0,614.0,37.0,21242.3,11627.0,48095.0,35.5138,27.225,45194.5,2673.0,7.04,157.734
M,4500.0,0.0,1.0,86400.0,659.0,319.0,354.0,340.0,25448.5,6060.0,48098.7,27.2963,27.225,45211.0,2673.0,7.04,153.166
N,4500.0,0.0,1.0,86400.0,652.0,418.0,440.0,234.0,22652.2,7941.0,48111.1,9.9,18.15,45256.2,2673.0,3.52,150.329
O,4500.0,0.0,1.0,86400.0,652.0,315.0,352.0,337.0,12596.6,5984.0,48112.3,11.275,18.15,45253.5,2673.0,3.52,152.93
P,4500.0,0.0,1.0,86400.0,646.0,564.0,571.0,82.0,12694.3,10715.0,48091.3,35.4282,27.225,45194.7,2673.0,7.04,153.911
A,9000.0,2.0,1.0,86400.0,655.0,167.0,222.0,488.0,11779.6,3172.0,48097.6,11.55,9.075,45261.2,2673.0,1.76,141.055
B,9000.0,2.0,1.0,86400.0,659.0,160.0,219.0,499.0,11363.3,3039.0,48093.5,15.2324,27.225,45235.1,2673.0,7.04,135.912
C,9000.0,2.0,1.0,86400.0,652.0,195.0,250.0,457.0,8369.94,3704.0,48098.3,11.275,18.15,45253.5,2673.0,3.52,138.861
D,9000.0,2.0,1.0,86400.0,650.0,173.0,231.0,477.0,4465.65,3286.0,48098.4,12.65,18.15,45250.7,2673.0,3.52,140.409
E,9000.0,2.0,1.0,86400.0,653.0,371.0,400.0,282.0,21079.9,7048.0,48107.8,14.025,18.15,45248.0,2673.0,3.52,151.118
F,9000.0,2.0,1.0,86400.0,655.0,249.0,294.0,406.0,16151.0,4730.0,48101.0,15.4,18.15,45245.2,2673.0,3.52,145.743
G,9000.0,2.0,1.0,86400.0,656.0,299.0,337.0,357.0,17359.7,5680.0,48087.5,32.1022,36.3,45193.1,2673.0,8.8,144.171
H,9000.0,2.0,1.0,86400.0,657.0,162.0,217.0,495.0,15666.2,3077.0,48093.2,18.15,18.15,45239.7,2673.0,3.52,140.652
S,9000.0,2.0,1.0,86400.0,651.0,207.0,258.0,444.0,8238.42,3932.0,48102.0,11.55,9.075,45261.2,2673.0,1.76,145.451
K,9000.0,2.0,1.0,86400.0,655.0,427.0,447.0,228.0,25287.2,8112.0,48107.7,17.1461,27.225,45231.3,2673.0,7.04,152.032
L,9000.0,2.0,1.0,86400.0,652.0,324.0,362.0,328.0,18637.8,6155.0,48108.8,11.275,18.15,45253.5,2673.0,3.52,149.41
A,2500.0,0.0,0.0,86400.0,655.0,299.0,340.0,356.0,14567.7,5680.0,48100.0,11.55,9.075,45261.2,2673.0,1.76,143.43
B,2500.0,0.0,0.0,86400.0,650.0,255.0,299.0,395.0,15132.5,4844.0,48107.7,9.9,18.15,45256.2,2673.0,3.52,146.947
C,2500.0,0.0,0.0,86400.0,655.0,351.0,385.0,304.0,19393.4,6668.0,48113.2,11.275,18.15,45253.5,2673.0,3.52,153.763
D,2500.0,0.0,0.0,86400.0,655.0,476.0,492.0,179.0,26033.2,9043.0,48100.1,24.6919,27.225,45216.2,2673.0,7.04,151.955
E,2500.0,0.0,0.0,86400.0,647.0,590.0,593.0,57.0,26034.1,11209.0,48112.8,11.55,9.075,45261.2,2673.0,1.76,156.244
F,2500.0,0.0,0.0,86400.0,653.0,402.0,427.0,251.0,28173.4,7637.0,48104.7,11.55,9.075,45261.2,2673.0,1.76,148.161
G,2500.0,0.0,0.0,86400.0,653.0,490.0,505.0,163.0,22757.5,9309.0,48110.6,17.3191,27.225,45230.9,2673.0,7.04,155.064
H,2500.0,0.0,0.0,86400.0,651.0,514.0,526.0,137.0,20036.0,9765.0,48095.5,32.5271,36.3,45192.2,2673.0,8.8,152.612
R,2500.0,0.0,0.0,86400.0,650.0,537.0,547.0,113.0,19706.6,10202.0,48092.1,35.4987,27.225,45194.6,2673.0,7.04,154.788
S,2500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1902.63,12140.0,48097.2,35.538,27.225,45194.5,2673.0,7.04,159.889
K,2500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1823.63,12140.0,48092.8,35.538,27.225,45194.5,2673.0,7.04,155.502
L,2500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1799.63,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.17
M,2500.0,0.0,0.0,86400.0,640.0,639.0,639.0,1.0,3754.84,12140.0,48107.6,25.0902,27.225,45215.4,2673.0,7.04,159.852
N,2500.0,0.0,0.0,86400.0,655.0,389.0,415.0,266.0,23605.4,7390.0,48095.7,24.0692,27.225,45217.4,2673.0,7.04,146.913
O,2500.0,0.0,0.0,86400.0,654.0,379.0,411.0,275.0,14721.4,7200.0,48109.5,11.2007,27.225,45243.1,2673.0,7.04,147.892
P,2500.0,0.0,0.0,86400.0,639.0,639.0,639.0,0.0,1804.63,12140.0,48092.0,35.263,27.225,45195.0,2673.0,7.04,154.447
A,7000.0,3.0,0.0,86400.0,660.0,69.0,139.0,591.0,6504.4,1310.0,48087.1,22.6486,18.15,45228.5,2673.0,5.28,139.566
B,7000.0,3.0,0.0,86400.0,655.0,81.0,147.0,574.0,6623.51,1538.0,48091.4,9.9,18.15,45256.2,2673.0,3.52,130.592
C,7000.0,3.0,0.0,86400.0,656.0,105.0,171.0,551.0,8843.12,1994.0,48091.1,11.275,18.15,45253.5,2673.0,3.52,131.733
D,7000.0,3.0,0.0,86400.0,655.0,105.0,168.0,550.0,8324.83,1994.0,48090.0,12.65,18.15,45250.7,2673.0,3.52,131.985
E,7000.0,3.0,0.0,86400.0,658.0,375.0,405.0,283.0,24496.2,7124.0,48094.6,24.5763,27.225,45216.4,2673.0,7.04,146.368
