sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J)
cc8,9000.0,3.0,1.0,0.001,86400.0,657.0,179.0,230.0,478.0,17712.7,3400.0,48096.1,11.55,9.075,45261.2,2673.0,1.76,139.569
cc7,9000.0,3.0,1.0,0.001,86400.0,657.0,292.0,330.0,365.0,21828.3,5547.0,48110.3,9.9,18.15,45256.2,2673.0,3.52,149.551
cc6,9000.0,3.0,1.0,0.001,86400.0,655.0,189.0,243.0,466.0,13998.4,3590.0,48098.5,11.275,18.15,45253.5,2673.0,3.52,139.089
cc3,9000.0,3.0,1.0,0.001,86400.0,651.0,218.0,267.0,433.0,14484.8,4141.0,48103.1,12.65,18.15,45250.7,2673.0,3.52,145.046
ec7,9000.0,3.0,1.0,0.001,86400.0,655.0,196.0,249.0,459.0,13435.4,3723.0,48097.1,14.025,18.15,45248.0,2673.0,3.52,140.46
t1-1,9000.0,3.0,1.0,0.001,86400.0,657.0,189.0,241.0,468.0,13085.3,3590.0,48087.1,32.2084,36.3,45192.9,2673.0,8.8,143.875
t2-2,9000.0,3.0,1.0,0.001,86400.0,658.0,401.0,424.0,257.0,29883.2,7618.0,48104.7,17.1161,27.225,45231.3,2673.0,7.04,149.03
ec4,9000.0,3.0,1.0,0.001,86400.0,658.0,264.0,306.0,394.0,19478.9,5015.0,48091.4,26.675,27.225,45212.2,2673.0,7.04,145.263
t3-2,9000.0,3.0,1.0,0.001,86400.0,653.0,299.0,340.0,354.0,13500.4,5680.0,48100.7,18.15,18.15,45239.7,2673.0,3.52,148.171
t7-1,9000.0,3.0,1.0,0.001,86400.0,650.0,208.0,260.0,442.0,9814.31,3951.0,48096.4,14.025,18.15,45248.0,2673.0,3.52,139.745
ec3,9000.0,3.0,1.0,0.001,86400.0,652.0,249.0,292.0,403.0,18314.0,4730.0,48097.6,15.4,18.15,45245.2,2673.0,3.52,142.291
ec2,9000.0,3.0,1.0,0.001,86400.0,649.0,150.0,212.0,499.0,2583.72,2849.0,48088.4,16.775,18.15,45242.5,2673.0,3.52,134.456
t1-2,4500.0,3.0,0.0,0.001,86400.0,657.0,100.0,165.0,557.0,5401.96,1899.0,48068.5,35.4527,27.225,45194.6,2673.0,7.04,131.176
ec5,4500.0,3.0,0.0,0.001,86400.0,658.0,108.0,174.0,550.0,6766.47,2051.0,48073.5,32.2543,36.3,45192.8,2673.0,8.8,130.332
ec6,4500.0,3.0,0.0,0.001,86400.0,654.0,212.0,266.0,442.0,6808.77,4027.0,48098.7,11.275,18.15,45253.5,2673.0,3.52,139.268
t1-1,4500.0,3.0,0.0,0.001,86400.0,651.0,334.0,370.0,317.0,12172.7,6345.0,48106.0,12.65,18.15,45250.7,2673.0,3.52,147.995
t3-1,7500.0,1.0,1.0,0.47,86400.0,642.0,578.0,584.0,64.0,5632.95,10981.0,48088.8,35.6179,27.225,45194.3,2673.0,7.04,151.58
ec5,7500.0,1.0,1.0,0.47,86400.0,641.0,579.0,585.0,62.0,3534.39,11000.0,48088.6,35.6378,27.225,45194.3,2673.0,7.04,151.414
ec6,7500.0,1.0,1.0,0.47,86400.0,641.0,577.0,585.0,64.0,2138.04,10962.0,48095.5,32.19,36.3,45192.9,2673.0,8.8,152.327
t3-2,7500.0,1.0,1.0,0.47,86400.0,642.0,577.0,585.0,65.0,4122.88,10962.0,48095.9,32.172,36.3,45193.0,2673.0,8.8,152.689
t1-2,7500.0,2.0,1.0,0.001,86400.0,658.0,165.0,219.0,493.0,13075.4,3134.0,48098.7,21.3195,18.15,45231.2,2673.0,5.28,149.773
t3-1,7500.0,2.0,1.0,0.001,86400.0,657.0,262.0,307.0,395.0,18400.8,4977.0,48099.4,11.55,9.075,45261.2,2673.0,1.76,142.874
t6,7500.0,2.0,1.0,0.001,86400.0,656.0,255.0,301.0,401.0,11460.6,4844.0,48102.3,15.9252,18.15,45241.9,2673.0,5.28,148.023
t7-2,7500.0,2.0,1.0,0.001,86400.0,657.0,324.0,360.0,333.0,19986.3,6155.0,48096.3,32.2479,36.3,45192.8,2673.0,8.8,153.173
t9,7500.0,2.0,1.0,0.001,86400.0,657.0,324.0,360.0,333.0,20766.5,6155.0,48089.7,32.1046,36.3,45193.1,2673.0,8.8,146.413
m4,7500.0,2.0,1.0,0.001,86400.0,653.0,268.0,309.0,385.0,18087.7,5091.0,48102.8,9.9,18.15,45256.2,2673.0,3.52,142.07
cc8,7500.0,2.0,1.0,0.001,86400.0,654.0,88.0,156.0,566.0,3523.42,1671.0,48091.8,11.55,9.075,45261.2,2673.0,1.76,135.315
cc7,7500.0,2.0,1.0,0.001,86400.0,653.0,155.0,214.0,498.0,8033.85,2944.0,48101.2,9.9,18.15,45256.2,2673.0,3.52,140.414
cc6,7500.0,2.0,1.0,0.001,86400.0,657.0,186.0,240.0,471.0,10227.8,3533.0,48096.7,15.828,27.225,45233.9,2673.0,7.04,139.729
cc3,7500.0,2.0,1.0,0.001,86400.0,653.0,189.0,245.0,464.0,7506.18,3590.0,48096.9,12.65,18.15,45250.7,2673.0,3.52,138.862
ec5,7500.0,2.0,1.0,0.001,86400.0,654.0,343.0,375.0,311.0,24358.1,6516.0,48112.4,9.9,18.15,45256.2,2673.0,3.52,151.649
ec6,7500.0,2.0,1.0,0.001,86400.0,654.0,334.0,369.0,320.0,20318.1,6345.0,48103.3,11.275,18.15,45253.5,2673.0,3.52,143.875
ec7,7500.0,2.0,1.0,0.001,86400.0,656.0,314.0,351.0,342.0,18480.9,5965.0,48088.1,32.2026,36.3,45192.9,2673.0,8.8,144.921
t1-1,7500.0,2.0,1.0,0.001,86400.0,656.0,225.0,276.0,431.0,9779.82,4274.0,48085.9,32.257,36.3,45192.8,2673.0,8.8,142.798
t2-2,7500.0,2.0,1.0,0.001,86400.0,655.0,407.0,432.0,248.0,26111.0,7732.0,48106.3,11.275,18.15,45253.5,2673.0,3.52,146.893
ec4,7500.0,2.0,1.0,0.001,86400.0,654.0,328.0,365.0,326.0,12895.0,6231.0,48088.6,32.2151,36.3,45192.9,2673.0,8.8,145.44
t3-2,7500.0,2.0,1.0,0.001,86400.0,655.0,330.0,366.0,325.0,18735.1,6269.0,48106.8,12.65,18.15,45250.7,2673.0,3.52,148.744
t7-1,7500.0,2.0,1.0,0.001,86400.0,657.0,257.0,304.0,400.0,14096.4,4882.0,48091.0,32.2562,36.3,45192.8,2673.0,8.8,147.888
ec3,7500.0,2.0,1.0,0.001,86400.0,652.0,311.0,345.0,341.0,21044.7,5908.0,48099.2,14.025,18.15,45248.0,2673.0,3.52,142.542
t1-2,3500.0,1.0,1.0,0.001,86400.0,650.0,356.0,388.0,294.0,20766.2,6763.0,48105.6,11.55,9.075,45261.2,2673.0,1.76,149.027
t3-1,3500.0,1.0,1.0,0.001,86400.0,655.0,286.0,326.0,369.0,18194.2,5433.0,48105.1,11.55,9.075,45261.2,2673.0,1.76,148.559
t7-2,3500.0,1.0,1.0,0.001,86400.0,653.0,289.0,324.0,364.0,20551.4,5490.0,48098.6,11.55,9.075,45261.2,2673.0,1.76,142.026
t9,3500.0,1.0,1.0,0.001,86400.0,652.0,338.0,374.0,314.0,16597.1,6421.0,48110.0,9.9,18.15,45256.2,2673.0,3.52,149.203
m2,3500.0,1.0,1.0,0.001,86400.0,656.0,374.0,402.0,282.0,23566.1,7105.0,48083.4,35.3332,27.225,45194.9,2673.0,7.04,145.903
m4,3500.0,1.0,1.0,0.001,86400.0,657.0,473.0,488.0,184.0,32251.1,8986.0,48112.4,15.4058,27.225,45234.7,2673.0,7.04,154.962
cc8,3500.0,1.0,1.0,0.001,86400.0,656.0,383.0,411.0,273.0,21414.6,7276.0,48101.1,17.8482,18.15,45238.1,2673.0,5.28,148.726
cc7,3500.0,1.0,1.0,0.001,86400.0,658.0,444.0,465.0,214.0,29806.2,8435.0,48096.6,32.3482,36.3,45192.6,2673.0,8.8,153.553
cc2,3500.0,1.0,1.0,0.001,86400.0,651.0,204.0,249.0,447.0,15199.7,3875.0,48108.3,11.55,9.075,45261.2,2673.0,1.76,151.779
ec5,3500.0,1.0,1.0,0.001,86400.0,657.0,386.0,413.0,271.0,25556.7,7333.0,48100.8,21.6422,27.225,45222.3,2673.0,7.04,149.664
ec6,3500.0,1.0,1.0,0.001,86400.0,657.0,383.0,412.0,274.0,23566.8,7276.0,48110.1,14.5655,27.225,45236.4,2673.0,7.04,151.859
t1-1,3500.0,1.0,1.0,0.001,86400.0,658.0,353.0,387.0,305.0,21467.1,6706.0,48112.1,9.7984,27.225,45246.0,2673.0,7.04,149.066
t2-2,3500.0,1.0,1.0,0.001,86400.0,659.0,459.0,477.0,200.0,33415.9,8720.0,48114.7,10.9913,18.15,45251.8,2673.0,5.28,155.482
ec4,3500.0,1.0,1.0,0.001,86400.0,657.0,524.0,537.0,133.0,30423.2,9955.0,48115.9,11.0125,27.225,45243.5,2673.0,7.04,154.078
cc1,3500.0,1.0,1.0,0.001,86400.0,657.0,610.0,612.0,47.0,36783.0,11589.0,48113.1,17.2112,27.225,45231.1,2673.0,7.04,157.471
t3-2,3500.0,1.0,1.0,0.001,86400.0,657.0,585.0,589.0,72.0,34983.2,11114.0,48120.4,9.86571,27.225,45245.8,2673.0,7.04,157.429
ec2,3500.0,1.0,1.0,0.001,86400.0,656.0,387.0,416.0,269.0,20762.5,7352.0,48109.8,14.7836,27.225,45236.0,2673.0,7.04,151.764
t7-2,8000.0,2.0,0.0,0.3,86400.0,648.0,417.0,443.0,231.0,6701.17,7922.0,48085.3,35.4387,27.225,45194.7,2673.0,7.04,147.888
t12-5,8000.0,2.0,0.0,0.3,86400.0,651.0,356.0,389.0,295.0,14287.2,6763.0,48107.9,9.9,18.15,45256.2,2673.0,3.52,147.177
cc8,8000.0,2.0,0.0,0.3,86400.0,653.0,258.0,303.0,395.0,8220.8,4901.0,48100.0,11.55,9.075,45261.2,2673.0,1.76,143.489
cc7,8000.0,2.0,0.0,0.3,86400.0,652.0,278.0,321.0,374.0,9902.16,5281.0,48105.8,9.9,18.15,45256.2,2673.0,3.52,145.0
ec5,8000.0,2.0,0.0,0.3,86400.0,652.0,272.0,316.0,380.0,11385.6,5167.0,48099.2,11.275,18.15,45253.5,2673.0,3.52,139.806
ec4,8000.0,2.0,0.0,0.3,86400.0,649.0,285.0,328.0,364.0,6940.7,5414.0,48097.0,12.65,18.15,45250.7,2673.0,3.52,139.03
t7-1,8000.0,2.0,0.0,0.3,86400.0,647.0,324.0,363.0,323.0,4375.84,6155.0,48100.2,11.275,18.15,45253.5,2673.0,3.52,140.788
ec2,8000.0,2.0,0.0,0.3,86400.0,653.0,295.0,338.0,358.0,7429.36,5604.0,48083.7,32.6378,36.3,45192.0,2673.0,8.8,140.934
t1-2,6000.0,3.0,1.0,0.001,86400.0,660.0,205.0,253.0,455.0,19508.9,3894.0,48102.5,12.721,18.15,45248.4,2673.0,5.28,145.029
t3-1,6000.0,3.0,1.0,0.001,86400.0,655.0,177.0,231.0,478.0,13024.8,3362.0,48101.5,9.9,18.15,45256.2,2673.0,3.52,140.696
t6,6000.0,3.0,1.0,0.001,86400.0,657.0,183.0,236.0,474.0,10434.8,3476.0,48106.3,12.7211,18.15,45248.4,2673.0,5.28,148.778
t7-2,6000.0,3.0,1.0,0.001,86400.0,656.0,460.0,479.0,196.0,26468.8,8739.0,48112.8,12.5203,27.225,45240.5,2673.0,7.04,152.476
t9,6000.0,3.0,1.0,0.001,86400.0,653.0,320.0,357.0,333.0,21193.0,6079.0,48111.2,11.275,18.15,45253.5,2673.0,3.52,151.842
m4,6000.0,3.0,1.0,0.001,86400.0,652.0,176.0,230.0,476.0,11889.5,3343.0,48098.7,11.275,18.15,45253.5,2673.0,3.52,139.338
cc8,6000.0,3.0,1.0,0.001,86400.0,655.0,256.0,299.0,399.0,18742.5,4863.0,48101.5,11.55,9.075,45261.2,2673.0,1.76,145.0
cc7,6000.0,3.0,1.0,0.001,86400.0,653.0,232.0,278.0,421.0,16625.1,4407.0,48106.7,9.9,18.15,45256.2,2673.0,3.52,145.922
cc6,6000.0,3.0,1.0,0.001,86400.0,649.0,353.0,386.0,296.0,15763.6,6706.0,48106.3,11.275,18.15,45253.5,2673.0,3.52,146.938
cc3,6000.0,3.0,1.0,0.001,86400.0,649.0,398.0,425.0,251.0,20880.6,7561.0,48105.7,12.65,18.15,45250.7,2673.0,3.52,147.709
ec5,6000.0,3.0,1.0,0.001,86400.0,653.0,102.0,164.0,551.0,7845.28,1937.0,48102.0,11.55,9.075,45261.2,2673.0,1.76,145.437
ec6,6000.0,3.0,1.0,0.001,86400.0,657.0,380.0,405.0,277.0,26986.2,7219.0,48106.5,11.0,18.15,45251.8,2673.0,5.28,147.221
t1-1,6000.0,3.0,1.0,0.001,86400.0,658.0,293.0,332.0,365.0,19950.8,5566.0,48112.4,12.4325,27.225,45240.7,2673.0,7.04,151.976
t2-2,6000.0,3.0,1.0,0.001,86400.0,657.0,528.0,537.0,129.0,34799.4,10031.0,48112.0,13.75,18.15,45246.3,2673.0,5.28,155.549
ec4,6000.0,3.0,1.0,0.001,86400.0,653.0,354.0,384.0,299.0,20890.4,6725.0,48108.5,12.65,18.15,45250.7,2673.0,3.52,150.471
t3-2,6000.0,3.0,1.0,0.001,86400.0,657.0,251.0,296.0,406.0,15013.4,4768.0,48086.2,32.5256,36.3,45192.2,2673.0,8.8,143.307
t7-1,6000.0,3.0,1.0,0.001,86400.0,650.0,327.0,360.0,323.0,20655.0,6212.0,48103.4,12.65,18.15,45250.7,2673.0,3.52,145.336
t1-2,3000.0,1.0,0.0,0.001,86400.0,657.0,320.0,355.0,337.0,22779.7,6079.0,48083.1,34.7341,27.225,45196.1,2673.0,7.04,145.044
t3-1,3000.0,1.0,0.0,0.001,86400.0,650.0,313.0,347.0,337.0,15166.6,5946.0,48103.6,11.55,9.075,45261.2,2673.0,1.76,147.075
t7-2,3000.0,1.0,0.0,0.001,86400.0,653.0,315.0,349.0,338.0,15032.8,5984.0,48087.5,29.2732,27.225,45207.0,2673.0,7.04,143.949
t9,3000.0,1.0,0.0,0.001,86400.0,651.0,479.0,499.0,172.0,15859.5,9100.0,48092.5,32.5354,36.3,45192.2,2673.0,8.8,149.593
t12-5,3000.0,1.0,0.0,0.001,86400.0,647.0,353.0,381.0,294.0,14002.3,6706.0,48098.6,11.55,9.075,45261.2,2673.0,1.76,142.027
m12,3000.0,1.0,0.0,0.001,86400.0,647.0,392.0,423.0,255.0,11281.6,7447.0,48106.1,9.9,18.15,45256.2,2673.0,3.52,145.288
cc8,3000.0,1.0,0.0,0.001,86400.0,654.0,428.0,451.0,226.0,21488.7,8131.0,48085.9,35.6046,27.225,45194.3,2673.0,7.04,148.719
cc7,3000.0,1.0,0.0,0.001,86400.0,655.0,370.0,403.0,285.0,16695.7,7029.0,48094.9,30.5063,36.3,45196.3,2673.0,8.8,149.997
cc2,3000.0,1.0,0.0,0.001,86400.0,649.0,368.0,396.0,281.0,19806.0,6991.0,48103.1,11.55,9.075,45261.2,2673.0,1.76,146.532
ec5,3000.0,1.0,0.0,0.001,86400.0,655.0,401.0,425.0,254.0,23973.0,7618.0,48086.8,35.6119,27.225,45194.3,2673.0,7.04,149.548
ec6,3000.0,1.0,0.0,0.001,86400.0,656.0,303.0,343.0,353.0,14444.1,5756.0,48104.0,9.96599,18.15,45253.9,2673.0,5.28,143.694
ec7,3000.0,1.0,0.0,0.001,86400.0,656.0,380.0,410.0,276.0,21410.8,7219.0,48088.2,33.0154,36.3,45191.3,2673.0,8.8,145.818
ec4,3000.0,1.0,0.0,0.001,86400.0,654.0,330.0,367.0,324.0,15197.4,6269.0,48106.6,11.275,18.15,45253.5,2673.0,3.52,147.229
cc1,3000.0,1.0,0.0,0.001,86400.0,654.0,452.0,475.0,202.0,20152.0,8587.0,48096.1,30.5063,36.3,45196.3,2673.0,8.8,151.253
t3-2,3000.0,1.0,0.0,0.001,86400.0,655.0,353.0,387.0,302.0,17447.6,6706.0,48091.9,32.4667,36.3,45192.4,2673.0,8.8,148.983
t1-2,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3800.3,12121.0,48092.3,35.2474,27.225,45195.1,2673.0,7.04,154.745
t3-1,1500.0,0.0,1.0,0.001,86400.0,660.0,334.0,366.0,326.0,30017.7,6345.0,48098.5,19.059,18.15,45235.7,2673.0,5.28,147.337
t4,1500.0,0.0,1.0,0.001,86400.0,656.0,564.0,571.0,92.0,33408.7,10715.0,48109.1,18.9259,18.15,45235.9,2673.0,5.28,157.799
t6,1500.0,0.0,1.0,0.001,86400.0,640.0,639.0,639.0,1.0,3816.42,12140.0,48093.1,35.5224,27.225,45194.5,2673.0,7.04,155.855
t7-2,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
t9,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
t12-5,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
m2,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
m4,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
m12,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
m16,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
t13-1,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
t8-1,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
t12-3,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
cc8,1500.0,0.0,1.0,0.001,86400.0,655.0,464.0,482.0,191.0,35402.8,8815.0,48115.1,11.55,9.075,45261.2,2673.0,1.76,158.575
cc7,1500.0,0.0,1.0,0.001,86400.0,650.0,405.0,432.0,245.0,20682.9,7694.0,48116.6,9.9,18.15,45256.2,2673.0,3.52,155.816
cc6,1500.0,0.0,1.0,0.001,86400.0,653.0,492.0,507.0,161.0,21966.4,9347.0,48102.8,18.9873,18.15,45235.8,2673.0,5.28,151.538
cc2,1500.0,0.0,1.0,0.001,86400.0,655.0,505.0,519.0,150.0,35964.0,9594.0,48112.7,11.55,9.075,45261.2,2673.0,1.76,156.163
cc3,1500.0,0.0,1.0,0.001,86400.0,655.0,548.0,558.0,107.0,28598.0,10411.0,48109.7,19.0132,18.15,45235.8,2673.0,5.28,158.491
ec5,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
ec6,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
ec7,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
t1-1,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
t2-2,1500.0,0.0,1.0,0.001,86400.0,643.0,612.0,615.0,31.0,7168.77,11627.0,48113.8,12.9078,18.15,45248.0,2673.0,5.28,156.517
ec4,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
cc1,1500.0,0.0,1.0,0.001,86400.0,654.0,505.0,517.0,149.0,26609.6,9594.0,48111.0,20.3249,36.3,45216.7,2673.0,8.8,155.974
t3-2,1500.0,0.0,1.0,0.001,86400.0,655.0,383.0,414.0,272.0,17214.2,7276.0,48109.2,12.2593,27.225,45241.0,2673.0,7.04,148.653
t7-1,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3794.3,12121.0,48091.7,35.5224,27.225,45194.5,2673.0,7.04,154.412
ec3,1500.0,0.0,1.0,0.001,86400.0,640.0,638.0,638.0,2.0,3854.3,12121.0,48095.0,35.5224,27.225,45194.5,2673.0,7.04,157.743
ec2,1500.0,0.0,1.0,0.001,86400.0,652.0,605.0,608.0,47.0,26363.4,11494.0,48112.1,18.932,18.15,45235.9,2673.0,5.28,160.79
ec5,2500.0,2.0,1.0,0.3,86400.0,652.0,134.0,187.0,518.0,13125.4,2545.0,48087.9,11.55,9.075,45261.2,2673.0,1.76,131.361
ec6,2500.0,2.0,1.0,0.3,86400.0,651.0,166.0,224.0,485.0,6856.2,3153.0,48095.7,9.9,18.15,45256.2,2673.0,3.52,134.915
ec4,2500.0,2.0,1.0,0.3,86400.0,652.0,102.0,170.0,550.0,4346.19,1937.0,48092.9,11.275,18.15,45253.5,2673.0,3.52,133.462
t1-2,4500.0,3.0,1.0,0.001,86400.0,657.0,100.0,165.0,557.0,5401.96,1899.0,48068.5,35.4527,27.225,45194.6,2673.0,7.04,131.176
ec5,4500.0,3.0,1.0,0.001,86400.0,658.0,108.0,174.0,550.0,6766.47,2051.0,48073.5,32.2543,36.3,45192.8,2673.0,8.8,130.332
ec6,4500.0,3.0,1.0,0.001,86400.0,654.0,212.0,266.0,442.0,6808.77,4027.0,48098.7,11.275,18.15,45253.5,2673.0,3.52,139.268
t1-1,4500.0,3.0,1.0,0.001,86400.0,651.0,334.0,370.0,317.0,12172.7,6345.0,48106.0,12.65,18.15,45250.7,2673.0,3.52,147.995
t1-2,10000.0,2.0,0.0,0.001,86400.0,656.0,207.0,255.0,449.0,13646.8,3932.0,48101.6,11.55,9.075,45261.2,2673.0,1.76,145.045
t3-1,10000.0,2.0,0.0,0.001,86400.0,654.0,108.0,172.0,546.0,8645.06,2051.0,48101.5,9.9,18.15,45256.2,2673.0,3.52,140.714
t6,10000.0,2.0,0.0,0.001,86400.0,660.0,206.0,252.0,454.0,22456.6,3913.0,48103.7,11.55,9.075,45261.2,2673.0,1.76,147.168
t7-2,10000.0,2.0,0.0,0.001,86400.0,656.0,151.0,207.0,505.0,14494.4,2868.0,48105.1,9.9,18.15,45256.2,2673.0,3.52,144.349
t9,10000.0,2.0,0.0,0.001,86400.0,656.0,282.0,322.0,374.0,17684.7,5357.0,48105.9,13.3436,27.225,45238.9,2673.0,7.04,146.478
t12-5,10000.0,2.0,0.0,0.001,86400.0,652.0,260.0,303.0,392.0,18451.6,4939.0,48100.6,12.65,18.15,45250.7,2673.0,3.52,142.541
m2,10000.0,2.0,0.0,0.001,86400.0,654.0,177.0,235.0,477.0,5615.71,3362.0,48101.6,11.275,18.15,45253.5,2673.0,3.52,142.167
m4,10000.0,2.0,0.0,0.001,86400.0,658.0,209.0,261.0,449.0,13279.2,3970.0,48087.0,32.2443,36.3,45192.8,2673.0,8.8,143.839
m12,10000.0,2.0,0.0,0.001,86400.0,650.0,104.0,171.0,546.0,1702.62,1975.0,48091.7,14.025,18.15,45248.0,2673.0,3.52,135.018
cc8,10000.0,2.0,0.0,0.001,86400.0,652.0,139.0,196.0,513.0,12615.0,2640.0,48099.4,11.55,9.075,45261.2,2673.0,1.76,142.902
cc7,10000.0,2.0,0.0,0.001,86400.0,653.0,179.0,234.0,474.0,10646.9,3400.0,48107.3,9.9,18.15,45256.2,2673.0,3.52,146.539
cc6,10000.0,2.0,0.0,0.001,86400.0,653.0,134.0,193.0,519.0,12184.6,2545.0,48100.7,11.275,18.15,45253.5,2673.0,3.52,141.256
cc3,10000.0,2.0,0.0,0.001,86400.0,650.0,261.0,305.0,389.0,15212.4,4958.0,48101.2,12.65,18.15,45250.7,2673.0,3.52,143.15
ec6,10000.0,2.0,0.0,0.001,86400.0,659.0,195.0,248.0,464.0,15236.3,3704.0,48087.0,32.3152,36.3,45192.7,2673.0,8.8,143.956
ec7,10000.0,2.0,0.0,0.001,86400.0,657.0,281.0,321.0,376.0,19125.4,5338.0,48097.8,19.4369,27.225,45226.7,2673.0,7.04,144.46
t1-1,10000.0,2.0,0.0,0.001,86400.0,656.0,246.0,291.0,410.0,14184.4,4673.0,48087.4,23.4056,27.225,45218.7,2673.0,7.04,137.953
t2-2,10000.0,2.0,0.0,0.001,86400.0,656.0,268.0,308.0,388.0,18345.7,5091.0,48095.2,18.15,18.15,45239.7,2673.0,3.52,142.679
t3-2,10000.0,2.0,0.0,0.001,86400.0,654.0,252.0,297.0,402.0,14385.5,4787.0,48100.0,19.525,18.15,45237.0,2673.0,3.52,148.843
t7-1,10000.0,2.0,0.0,0.001,86400.0,658.0,190.0,240.0,468.0,16341.7,3609.0,48093.0,19.6124,27.225,45226.3,2673.0,7.04,139.815
ec3,10000.0,2.0,0.0,0.001,86400.0,650.0,262.0,305.0,388.0,14225.4,4977.0,48103.8,14.025,18.15,45248.0,2673.0,3.52,147.157
t1-2,5000.0,1.0,0.0,0.47,86400.0,650.0,380.0,408.0,270.0,22624.0,7219.0,48107.9,11.55,9.075,45261.2,2673.0,1.76,151.331
t3-1,5000.0,1.0,0.0,0.47,86400.0,652.0,277.0,316.0,375.0,9875.3,5262.0,48077.1,35.3103,27.225,45194.9,2673.0,7.04,139.639
t4,5000.0,1.0,0.0,0.47,86400.0,648.0,289.0,331.0,359.0,10968.3,5490.0,48106.4,9.9,18.15,45256.2,2673.0,3.52,145.618
ec5,5000.0,1.0,0.0,0.47,86400.0,653.0,270.0,314.0,383.0,12127.8,5129.0,48102.3,9.9,18.15,45256.2,2673.0,3.52,141.544
ec6,5000.0,1.0,0.0,0.47,86400.0,657.0,241.0,291.0,416.0,9988.73,4578.0,48099.3,11.9495,18.15,45249.9,2673.0,5.28,141.01
t3-2,5000.0,1.0,0.0,0.47,86400.0,653.0,430.0,454.0,223.0,17982.8,8169.0,48110.9,11.1435,27.225,45243.3,2673.0,7.04,149.253
t1-2,2500.0,1.0,0.0,0.001,86400.0,656.0,430.0,450.0,226.0,27330.9,8169.0,48099.7,22.7641,18.15,45228.3,2673.0,5.28,152.283
t3-1,2500.0,1.0,0.0,0.001,86400.0,654.0,257.0,300.0,397.0,17871.0,4882.0,48099.9,11.55,9.075,45261.2,2673.0,1.76,143.402
t7-2,2500.0,1.0,0.0,0.001,86400.0,654.0,336.0,367.0,318.0,19386.9,6383.0,48080.6,35.1374,27.225,45195.3,2673.0,7.04,142.954
t9,2500.0,1.0,0.0,0.001,86400.0,653.0,453.0,476.0,200.0,17772.6,8606.0,48095.9,32.3246,36.3,45192.7,2673.0,8.8,152.826
t12-5,2500.0,1.0,0.0,0.001,86400.0,654.0,341.0,374.0,313.0,15626.1,6478.0,48107.4,11.8136,18.15,45250.2,2673.0,5.28,148.992
