sensor_key,distance_threshold,outlier_threshold,remove_intersections,score_threshold,Simulation Duration (seconds),Packet Attempts (Retransmission Included),Successful Transmission Count,Transmission Count,Failed Packet Attempts,Time Spent for Successful Transmissions (seconds),Sent Data Size (byte),Total Energy Consumption (J),Hardware Sleep Mode Energy Consumption (J),Hardware Awakening Mode Energy Consumption (J),Hardware Active Mode Energy Consumption (J),Hardware Collection Mode Energy Consumption (J),Hardware Shutdown Mode Energy Consumption (J),Lorawan Module Energy Consumption (J),LoRaWAN_Sleep_Energy (J),LoRaWAN_Sleep_Time (seconds),LoRaWAN_Standby_Energy (J),LoRaWAN_Standby_Time (seconds),LoRaWAN_TX_Energy (J),LoRaWAN_TX_Time (seconds),LoRaWAN_RX_Energy (J),LoRaWAN_RX_Time (seconds)
t7-2,9500.0,1.0,1.0,0.3,86400.0,656.0,168.0,218.0,488.0,12085.2,3191.0,48088.7,20.9021,18.15,45232.0,2673.0,5.28,139.408,0.637204,84960.5,1.62592,232.275,121.129,865.206,16.0159,285.999
cc8,9500.0,1.0,1.0,0.3,86400.0,658.0,242.0,290.0,416.0,5068.37,4597.0,48083.6,35.3368,27.225,45194.9,2673.0,7.04,146.09,0.636017,84802.3,1.37288,196.125,121.498,867.844,22.583,403.268
cc7,9500.0,1.0,1.0,0.3,86400.0,658.0,224.0,272.0,434.0,7390.01,4255.0,48091.2,22.55,27.225,45220.5,2673.0,7.04,140.931,0.636883,84917.7,1.66208,237.44,121.498,867.844,17.1335,305.955
cc2,9500.0,1.0,1.0,0.3,86400.0,648.0,237.0,280.0,411.0,9652.82,4502.0,48099.7,11.55,9.075,45261.2,2673.0,1.76,143.199,0.636785,84904.7,1.49599,213.713,120.944,863.887,20.1222,359.326
cc3,9500.0,1.0,1.0,0.3,86400.0,655.0,239.0,288.0,416.0,4030.84,4540.0,48086.4,32.2608,36.3,45192.8,2673.0,8.8,143.248,0.636297,84839.6,1.47455,210.649,120.944,863.887,20.1924,360.579
ec5,9500.0,1.0,1.0,0.3,86400.0,657.0,406.0,435.0,251.0,3984.46,7713.0,48100.5,20.7366,27.225,45224.1,2673.0,7.04,148.431,0.636467,84862.2,1.13581,162.258,121.314,866.525,25.3451,452.592
ec6,9500.0,1.0,1.0,0.3,86400.0,651.0,231.0,279.0,420.0,5614.2,4388.0,48101.5,12.65,18.15,45250.7,2673.0,3.52,143.483,0.636573,84876.5,1.60519,229.313,121.129,865.206,20.1121,359.145
ec4,9500.0,1.0,1.0,0.3,86400.0,655.0,366.0,394.0,289.0,9983.21,6953.0,48099.2,18.2361,27.225,45229.1,2673.0,7.04,144.587,0.636713,84895.0,1.54359,220.513,120.944,863.887,21.4627,383.263
cc1,9500.0,1.0,1.0,0.3,86400.0,656.0,328.0,365.0,328.0,5435.38,6231.0,48094.3,23.405,27.225,45218.7,2673.0,7.04,144.882,0.636559,84874.5,1.45094,207.277,121.129,865.206,21.6659,386.892
t3-2,9500.0,1.0,1.0,0.3,86400.0,655.0,463.0,481.0,192.0,8031.97,8796.0,48099.3,24.9347,27.225,45215.7,2673.0,7.04,151.419,0.636058,84807.7,1.0311,147.299,120.944,863.887,28.8078,514.425
t7-1,9500.0,1.0,1.0,0.3,86400.0,656.0,200.0,256.0,456.0,1790.43,3799.0,48099.7,19.4879,27.225,45226.6,2673.0,7.04,146.389,0.636438,84858.4,1.43859,205.513,121.129,865.206,23.1849,414.015
ec2,9500.0,1.0,1.0,0.3,86400.0,655.0,222.0,275.0,433.0,2062.92,4217.0,48089.2,19.6923,27.225,45226.2,2673.0,7.04,136.1,0.637548,85006.5,1.86236,266.052,120.944,863.887,12.6556,225.993
t1-2,8500.0,0.0,0.0,0.47,86400.0,659.0,540.0,549.0,119.0,8007.59,10259.0,48106.7,23.3346,27.225,45218.9,2673.0,7.04,157.262,0.635741,84765.5,0.435943,62.2775,121.683,869.163,34.5078,616.21
t3-1,8500.0,0.0,0.0,0.47,86400.0,658.0,312.0,350.0,346.0,6597.08,5927.0,48104.1,24.2,18.15,45225.4,2673.0,5.28,158.108,0.635333,84711.1,0.818504,116.929,121.498,867.844,35.1555,627.778
t4,8500.0,0.0,0.0,0.47,86400.0,651.0,425.0,447.0,226.0,8100.15,8074.0,48091.7,32.3723,36.3,45192.6,2673.0,8.8,148.669,0.635954,84793.9,0.998689,142.67,120.206,858.612,26.8292,479.093
t8-1,8500.0,0.0,0.0,0.47,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
cc8,8500.0,0.0,0.0,0.47,86400.0,642.0,636.0,636.0,6.0,2946.26,12083.0,48092.1,35.4201,27.225,45194.7,2673.0,7.04,154.748,0.635778,84770.3,0.135651,19.3787,118.544,846.742,35.4331,632.734
cc2,8500.0,0.0,0.0,0.47,86400.0,639.0,639.0,639.0,0.0,2139.77,12140.0,48092.6,35.538,27.225,45194.5,2673.0,7.04,155.336,0.635761,84768.1,0.0187742,2.68203,117.99,842.785,36.6914,655.204
ec5,8500.0,0.0,0.0,0.47,86400.0,653.0,276.0,317.0,377.0,7403.77,5243.0,48098.3,11.55,9.075,45261.2,2673.0,1.76,141.756,0.636927,84923.5,1.4701,210.014,120.76,862.568,18.8891,337.306
ec6,8500.0,0.0,0.0,0.47,86400.0,651.0,433.0,459.0,218.0,2964.78,8226.0,48108.1,9.9,18.15,45256.2,2673.0,3.52,147.318,0.636419,84855.9,1.20241,171.772,120.575,861.25,24.9047,444.727
t3-2,8500.0,0.0,0.0,0.47,86400.0,655.0,477.0,495.0,178.0,6183.35,9062.0,48106.9,22.55,27.225,45220.5,2673.0,7.04,156.62,0.635649,84753.1,0.662073,94.5819,120.944,863.887,34.378,613.892
t7-1,8500.0,0.0,0.0,0.47,86400.0,639.0,639.0,639.0,0.0,2183.77,12140.0,48095.1,35.538,27.225,45194.5,2673.0,7.04,157.779,0.635432,84724.3,0.0200559,2.86512,117.99,842.785,39.1338,698.819
t1-2,5000.0,0.0,1.0,0.47,86400.0,655.0,439.0,460.0,216.0,7897.43,8340.0,48094.9,24.2,18.15,45225.4,2673.0,5.28,148.83,0.636304,84840.5,1.06756,152.509,120.944,863.887,26.1814,467.526
t3-1,5000.0,0.0,1.0,0.47,86400.0,650.0,415.0,437.0,235.0,9278.16,7884.0,48088.9,35.1513,27.225,45195.2,2673.0,7.04,151.212,0.635543,84739.1,1.025,146.429,120.021,857.293,29.5308,527.335
t4,5000.0,0.0,1.0,0.47,86400.0,648.0,452.0,476.0,196.0,2301.32,8587.0,48092.3,32.2656,36.3,45192.8,2673.0,8.8,149.194,0.635694,84759.1,1.15745,165.351,119.652,854.655,27.7494,495.526
t8-1,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,2139.77,12140.0,48092.6,35.538,27.225,45194.5,2673.0,7.04,155.336,0.635761,84768.1,0.0187656,2.6808,117.99,842.785,36.6914,655.204
cc8,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,2216.77,12140.0,48097.2,35.263,27.225,45195.0,2673.0,7.04,159.612,0.635193,84692.5,0.0209711,2.99588,117.99,842.785,40.9656,731.529
cc2,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,2117.77,12140.0,48091.4,35.538,27.225,45194.5,2673.0,7.04,154.114,0.635925,84790.0,0.018121,2.58872,117.99,842.785,35.4702,633.397
ec5,5000.0,0.0,1.0,0.47,86400.0,654.0,341.0,377.0,313.0,4561.47,6478.0,48097.7,22.55,27.225,45220.5,2673.0,7.04,147.392,0.63629,84838.6,1.27607,182.295,120.76,862.568,24.7199,441.426
ec6,5000.0,0.0,1.0,0.47,86400.0,650.0,467.0,489.0,183.0,2768.75,8872.0,48104.3,22.1967,36.3,45212.9,2673.0,8.8,151.047,0.635806,84774.1,1.1377,162.529,120.021,857.293,29.2528,522.371
t3-2,5000.0,0.0,1.0,0.47,86400.0,652.0,439.0,461.0,213.0,6534.13,8340.0,48092.5,32.2813,36.3,45192.7,2673.0,8.8,149.4,0.635764,84768.5,1.1561,165.157,120.39,859.931,27.2178,486.031
t7-1,5000.0,0.0,1.0,0.47,86400.0,639.0,639.0,639.0,0.0,2176.77,12140.0,48094.7,35.538,27.225,45194.5,2673.0,7.04,157.39,0.635485,84731.3,0.0198574,2.83677,117.99,842.785,38.7453,691.88
t1-2,5500.0,2.0,1.0,0.001,86400.0,657.0,275.0,316.0,382.0,8074.32,5224.0,48091.4,30.4923,27.225,45204.6,2673.0,7.04,149.032,0.635836,84778.1,1.2712,181.6,121.314,866.525,25.8112,460.915
t6,5500.0,2.0,1.0,0.001,86400.0,655.0,241.0,285.0,414.0,9013.22,4578.0,48084.2,35.3978,27.225,45194.8,2673.0,7.04,146.765,0.635876,84783.5,1.37734,196.763,120.944,863.887,23.8074,425.132
t7-2,5500.0,2.0,1.0,0.001,86400.0,655.0,242.0,292.0,413.0,2643.49,4597.0,48103.0,9.9,18.15,45256.2,2673.0,3.52,142.233,0.636527,84870.3,1.61813,231.161,121.129,865.206,18.8492,336.593
cc8,5500.0,2.0,1.0,0.001,86400.0,652.0,162.0,218.0,490.0,6126.95,3077.0,48094.9,11.55,9.075,45261.2,2673.0,1.76,138.388,0.636724,84896.5,1.81048,258.64,121.129,865.206,14.8117,264.495
cc7,5500.0,2.0,1.0,0.001,86400.0,651.0,258.0,305.0,393.0,3249.81,4901.0,48104.8,9.9,18.15,45256.2,2673.0,3.52,144.047,0.6362,84826.6,1.56434,223.477,121.129,865.206,20.7172,369.951
cc6,5500.0,2.0,1.0,0.001,86400.0,650.0,301.0,340.0,349.0,6027.76,5718.0,48104.3,11.275,18.15,45253.5,2673.0,3.52,144.862,0.636178,84823.8,1.47637,210.909,121.129,865.206,21.621,386.089
cc3,5500.0,2.0,1.0,0.001,86400.0,652.0,470.0,489.0,182.0,5746.86,8929.0,48109.6,12.65,18.15,45250.7,2673.0,3.52,151.586,0.63557,84742.7,1.10538,157.912,120.575,861.25,29.2702,522.682
ec5,5500.0,2.0,1.0,0.001,86400.0,652.0,211.0,260.0,441.0,7148.35,4008.0,48101.9,9.9,18.15,45256.2,2673.0,3.52,141.154,0.636625,84883.3,1.5365,219.501,121.314,866.525,17.667,315.482
ec6,5500.0,2.0,1.0,0.001,86400.0,655.0,198.0,252.0,457.0,4077.53,3761.0,48082.0,32.6251,36.3,45192.0,2673.0,8.8,139.187,0.636569,84875.9,1.79379,256.255,120.944,863.887,15.8127,282.37
ec7,5500.0,2.0,1.0,0.001,86400.0,656.0,325.0,358.0,331.0,10027.5,6174.0,48089.3,30.019,36.3,45197.3,2673.0,8.8,143.927,0.636321,84842.7,1.51318,216.169,121.129,865.206,20.6489,368.73
t1-1,5500.0,2.0,1.0,0.001,86400.0,652.0,287.0,330.0,365.0,3891.21,5452.0,48084.0,33.0576,36.3,45191.2,2673.0,8.8,141.641,0.636428,84857.0,1.61366,230.523,120.39,859.931,19.0006,339.296
t7-1,5500.0,2.0,1.0,0.001,86400.0,652.0,321.0,359.0,331.0,4733.33,6098.0,48105.2,11.275,18.15,45253.5,2673.0,3.52,145.815,0.636314,84841.9,1.29984,185.691,120.76,862.568,23.1197,412.852
t3-1,1000.0,1.0,1.0,0.001,86400.0,643.0,554.0,563.0,89.0,4083.8,10525.0,48089.0,35.6074,27.225,45194.3,2673.0,7.04,151.745,0.635987,84798.2,0.352215,50.3165,118.728,848.06,32.0287,571.941
cc8,1000.0,1.0,1.0,0.001,86400.0,642.0,549.0,558.0,93.0,4561.51,10430.0,48087.3,35.5521,27.225,45194.4,2673.0,7.04,150.011,0.636201,84826.8,0.356906,50.9866,118.544,846.742,30.4744,544.186
cc7,1000.0,1.0,1.0,0.001,86400.0,642.0,546.0,558.0,96.0,2322.56,10373.0,48094.0,32.306,36.3,45192.7,2673.0,8.8,150.956,0.635232,84697.5,1.30236,186.051,118.544,846.742,30.4744,544.186
t3-2,1000.0,1.0,1.0,0.001,86400.0,643.0,551.0,562.0,92.0,2843.42,10468.0,48097.6,32.1598,36.3,45193.0,2673.0,8.8,154.325,0.634936,84658.1,1.15686,165.266,118.728,848.06,33.805,603.66
t1-2,8000.0,3.0,1.0,0.001,86400.0,658.0,211.0,262.0,447.0,5946.63,4008.0,48103.7,13.8054,18.15,45246.2,2673.0,5.28,147.284,0.636413,84855.1,1.58239,226.056,121.498,867.844,23.5665,420.831
t3-1,8000.0,3.0,1.0,0.001,86400.0,657.0,189.0,242.0,468.0,6504.58,3590.0,48107.4,9.9,18.15,45256.2,2673.0,3.52,146.631,0.636415,84855.3,1.57898,225.569,121.498,867.844,22.9179,409.248
t6,8000.0,3.0,1.0,0.001,86400.0,657.0,225.0,272.0,432.0,8201.76,4274.0,48097.7,12.9662,18.15,45247.9,2673.0,5.28,140.462,0.637211,84961.4,1.71457,244.939,121.314,866.525,16.7967,299.942
t7-2,8000.0,3.0,1.0,0.001,86400.0,656.0,337.0,368.0,319.0,10592.5,6402.0,48109.2,9.9,18.15,45256.2,2673.0,3.52,148.388,0.636488,84865.1,1.35825,194.035,121.314,866.525,25.0795,447.848
t9,8000.0,3.0,1.0,0.001,86400.0,657.0,259.0,303.0,398.0,7072.72,4920.0,48093.6,32.3392,36.3,45192.6,2673.0,8.8,150.531,0.63548,84730.7,1.37431,196.33,121.314,866.525,27.2081,485.859
m4,8000.0,3.0,1.0,0.001,86400.0,657.0,242.0,290.0,415.0,4981.79,4597.0,48101.6,11.275,18.15,45253.5,2673.0,3.52,142.168,0.637109,84947.9,1.62353,231.933,121.683,869.163,18.2244,325.435
cc8,8000.0,3.0,1.0,0.001,86400.0,657.0,220.0,270.0,437.0,5720.31,4179.0,48095.6,15.1842,18.15,45243.4,2673.0,5.28,140.602,0.637102,84947.0,1.746,249.429,121.314,866.525,16.905,301.875
cc7,8000.0,3.0,1.0,0.001,86400.0,651.0,321.0,356.0,330.0,7831.5,6098.0,48107.3,9.9,18.15,45256.2,2673.0,3.52,146.527,0.636492,84865.7,1.52747,218.21,121.498,867.844,22.8647,408.297
cc6,8000.0,3.0,1.0,0.001,86400.0,655.0,365.0,397.0,290.0,5920.15,6934.0,48106.5,12.1615,27.225,45241.2,2673.0,7.04,145.831,0.636715,84895.4,1.45964,208.52,120.944,863.887,22.7908,406.979
cc3,8000.0,3.0,1.0,0.001,86400.0,650.0,359.0,391.0,291.0,6057.84,6820.0,48111.4,12.65,18.15,45250.7,2673.0,3.52,153.4,0.635736,84764.7,1.31722,188.175,121.314,866.525,30.1336,538.1
ec7,8000.0,3.0,1.0,0.001,86400.0,656.0,185.0,237.0,471.0,7903.62,3514.0,48100.9,12.65,18.15,45250.7,2673.0,3.52,142.839,0.636848,84913.1,1.61964,231.378,121.314,866.525,19.269,344.089
t1-1,8000.0,3.0,1.0,0.001,86400.0,650.0,134.0,198.0,516.0,1059.4,2545.0,48101.6,14.025,18.15,45248.0,2673.0,3.52,144.957,0.636664,84888.6,1.56887,224.124,121.314,866.525,21.4384,382.829
t2-2,8000.0,3.0,1.0,0.001,86400.0,652.0,546.0,552.0,106.0,9755.76,10373.0,48110.3,15.4,18.15,45245.2,2673.0,3.52,154.981,0.635761,84768.2,1.00239,143.198,120.575,861.25,32.7677,585.138
t3-2,8000.0,3.0,1.0,0.001,86400.0,657.0,317.0,352.0,340.0,9109.95,6022.0,48098.5,19.4232,27.225,45226.7,2673.0,7.04,145.154,0.636712,84894.9,1.54101,220.144,121.314,866.525,21.6623,386.826
t7-1,8000.0,3.0,1.0,0.001,86400.0,656.0,294.0,329.0,362.0,11852.3,5585.0,48103.9,12.65,18.15,45250.7,2673.0,3.52,145.887,0.636752,84900.3,1.47454,210.649,121.683,869.163,22.0926,394.51
t1-2,5000.0,2.0,1.0,0.3,86400.0,651.0,360.0,390.0,291.0,7941.31,6839.0,48105.3,11.55,9.075,45261.2,2673.0,1.76,148.772,0.636844,84912.5,1.06548,152.212,121.129,865.206,25.941,463.233
t3-1,5000.0,2.0,1.0,0.3,86400.0,650.0,281.0,320.0,369.0,8511.91,5338.0,48099.5,11.55,9.075,45261.2,2673.0,1.76,142.929,0.63643,84857.3,1.4951,213.585,120.944,863.887,19.8534,354.525
t4,5000.0,2.0,1.0,0.3,86400.0,651.0,187.0,242.0,464.0,3838.5,3552.0,48096.5,9.9,18.15,45256.2,2673.0,3.52,135.737,0.637093,84945.7,1.81457,259.224,120.944,863.887,12.3409,220.373
cc8,5000.0,2.0,1.0,0.3,86400.0,651.0,214.0,262.0,437.0,7724.58,4065.0,48094.1,11.55,9.075,45261.2,2673.0,1.76,137.612,0.636942,84925.6,1.69274,241.82,120.76,862.568,14.5223,259.326
cc7,5000.0,2.0,1.0,0.3,86400.0,657.0,384.0,414.0,273.0,5774.55,7295.0,48094.8,27.9189,36.3,45201.5,2673.0,8.8,147.311,0.636091,84812.1,1.27136,181.623,121.314,866.525,24.0904,430.186
cc3,5000.0,2.0,1.0,0.3,86400.0,654.0,420.0,444.0,234.0,7070.02,7979.0,48108.4,11.275,18.15,45253.5,2673.0,3.52,148.96,0.635876,84783.5,1.14286,163.266,121.129,865.206,26.0521,465.215
ec5,5000.0,2.0,1.0,0.3,86400.0,651.0,236.0,282.0,415.0,7039.06,4483.0,48103.1,9.9,18.15,45256.2,2673.0,3.52,142.339,0.637215,84962.0,1.57133,224.476,121.129,865.206,19.002,339.321
ec6,5000.0,2.0,1.0,0.3,86400.0,654.0,295.0,338.0,359.0,3125.28,5604.0,48101.7,11.275,18.15,45253.5,2673.0,3.52,142.272,0.636328,84843.7,1.59675,228.107,121.129,865.206,18.9098,337.674
t3-2,5000.0,2.0,1.0,0.3,86400.0,649.0,314.0,352.0,335.0,5267.41,5965.0,48102.1,11.275,18.15,45253.5,2673.0,3.52,142.666,0.636429,84857.2,1.52751,218.215,120.76,862.568,19.7424,352.543
t3-1,4000.0,1.0,1.0,0.3,86400.0,655.0,427.0,449.0,228.0,8328.94,8112.0,48108.1,11.55,9.075,45261.2,2673.0,1.76,151.553,0.636457,84860.9,0.886982,126.712,121.129,865.206,28.9009,516.088
t4,4000.0,1.0,1.0,0.3,86400.0,655.0,333.0,366.0,322.0,8837.83,6326.0,48109.3,9.9,18.15,45256.2,2673.0,3.52,148.536,0.636552,84873.6,1.23852,176.931,121.314,866.525,25.3479,452.641
t7-2,4000.0,1.0,1.0,0.3,86400.0,651.0,319.0,352.0,332.0,10035.2,6060.0,48098.9,11.55,9.075,45261.2,2673.0,1.76,142.403,0.637087,84944.9,1.37699,196.712,121.129,865.206,19.2602,343.933
cc8,4000.0,1.0,1.0,0.3,86400.0,652.0,509.0,521.0,143.0,8001.84,9670.0,48109.1,11.55,9.075,45261.2,2673.0,1.76,152.579,0.636398,84853.1,0.801658,114.523,120.76,862.568,30.3818,542.532
cc7,4000.0,1.0,1.0,0.3,86400.0,654.0,392.0,420.0,262.0,6400.93,7447.0,48114.1,9.9,18.15,45256.2,2673.0,3.52,153.315,0.63619,84825.3,0.951842,135.977,121.314,866.525,30.4134,543.097
cc2,4000.0,1.0,1.0,0.3,86400.0,654.0,251.0,291.0,403.0,11731.4,4768.0,48080.7,35.415,27.225,45194.7,2673.0,7.04,143.257,0.636373,84849.7,1.33267,190.382,120.76,862.568,20.5282,366.576
ec5,4000.0,1.0,1.0,0.3,86400.0,654.0,338.0,369.0,316.0,10136.1,6421.0,48099.7,11.55,9.075,45261.2,2673.0,1.76,143.127,0.637056,84940.7,1.39655,199.507,121.314,866.525,19.7796,353.206
ec6,4000.0,1.0,1.0,0.3,86400.0,653.0,296.0,336.0,357.0,5976.19,5623.0,48107.1,9.9,18.15,45256.2,2673.0,3.52,146.377,0.636608,84881.0,1.41445,202.064,121.314,866.525,23.0124,410.935
ec4,4000.0,1.0,1.0,0.3,86400.0,655.0,418.0,446.0,237.0,3286.79,7941.0,48104.4,19.5753,27.225,45226.4,2673.0,7.04,151.113,0.636126,84816.9,1.11767,159.666,120.944,863.887,28.4146,507.404
cc1,4000.0,1.0,1.0,0.3,86400.0,655.0,354.0,389.0,301.0,4098.26,6725.0,48090.7,32.4252,36.3,45192.4,2673.0,8.8,147.727,0.635872,84782.9,1.28343,183.347,120.944,863.887,24.863,443.982
t3-2,4000.0,1.0,1.0,0.3,86400.0,650.0,437.0,461.0,213.0,4451.34,8302.0,48108.6,11.275,18.15,45253.5,2673.0,3.52,149.24,0.636433,84857.7,1.19941,171.344,120.575,861.25,26.8292,479.093
t7-1,4000.0,1.0,1.0,0.3,86400.0,653.0,356.0,390.0,297.0,4646.18,6763.0,48103.5,16.9438,27.225,45231.7,2673.0,7.04,147.618,0.63643,84857.3,1.29842,185.489,120.575,861.25,25.108,448.356
ec2,4000.0,1.0,1.0,0.3,86400.0,656.0,439.0,463.0,217.0,4972.26,8340.0,48094.9,32.5786,36.3,45192.1,2673.0,8.8,152.043,0.635497,84732.9,1.11796,159.708,121.129,865.206,29.1606,520.724
t3-1,4000.0,2.0,1.0,0.3,86400.0,653.0,278.0,317.0,375.0,9266.41,5281.0,48087.7,35.366,27.225,45194.8,2673.0,7.04,150.281,0.635551,84740.2,1.19088,170.125,120.575,861.25,27.8797,497.852
t4,4000.0,2.0,1.0,0.3,86400.0,657.0,262.0,307.0,395.0,5583.36,4977.0,48099.8,10.7758,18.15,45252.2,2673.0,5.28,140.321,0.637476,84996.8,1.6436,234.799,121.314,866.525,16.7266,298.689
cc8,4000.0,2.0,1.0,0.3,86400.0,649.0,438.0,459.0,211.0,7210.24,8321.0,48106.8,11.55,9.075,45261.2,2673.0,1.76,150.281,0.636421,84856.2,0.946109,135.158,120.76,862.568,27.9385,498.901
cc7,4000.0,2.0,1.0,0.3,86400.0,653.0,228.0,279.0,425.0,3086.37,4331.0,48104.9,9.9,18.15,45256.2,2673.0,3.52,144.18,0.637057,84940.9,1.53387,219.125,121.314,866.525,20.6952,369.558
ec5,4000.0,2.0,1.0,0.3,86400.0,649.0,292.0,328.0,357.0,10127.2,5547.0,48098.0,11.55,9.075,45261.2,2673.0,1.76,141.417,0.63704,84938.7,1.53637,219.482,120.76,862.568,18.4845,330.08
ec6,4000.0,2.0,1.0,0.3,86400.0,657.0,342.0,378.0,315.0,4829.92,6497.0,48103.2,18.4047,27.225,45228.7,2673.0,7.04,148.777,0.636346,84846.1,1.24305,177.579,121.314,866.525,25.5841,456.86
ec4,4000.0,2.0,1.0,0.3,86400.0,656.0,373.0,403.0,283.0,7030.81,7086.0,48101.6,17.2328,27.225,45231.1,2673.0,7.04,146.06,0.636713,84895.1,1.29771,185.386,121.129,865.206,22.9968,410.657
t3-2,4000.0,2.0,1.0,0.3,86400.0,654.0,272.0,318.0,382.0,2916.49,5167.0,48086.4,32.2654,36.3,45192.8,2673.0,8.8,143.252,0.636252,84833.7,1.54524,220.748,120.76,862.568,20.3108,362.693
ec2,4000.0,2.0,1.0,0.3,86400.0,649.0,299.0,341.0,350.0,3056.97,5680.0,48101.8,11.275,18.15,45253.5,2673.0,3.52,142.441,0.637135,84951.3,1.65402,236.289,120.76,862.568,19.3905,346.259
t1-2,8500.0,3.0,1.0,0.001,86400.0,658.0,145.0,205.0,513.0,4881.45,2754.0,48093.5,15.3103,18.15,45243.2,2673.0,5.28,138.628,0.63732,84976.0,1.80752,258.218,121.498,867.844,14.6847,262.226
t3-1,8500.0,3.0,1.0,0.001,86400.0,655.0,130.0,190.0,525.0,6416.61,2469.0,48103.3,9.9,18.15,45256.2,2673.0,3.52,142.488,0.636824,84909.9,1.76703,252.433,121.683,869.163,18.4015,328.598
t6,8500.0,3.0,1.0,0.001,86400.0,657.0,162.0,218.0,495.0,6787.81,3077.0,48101.8,11.55,9.075,45261.2,2673.0,1.76,145.25,0.636689,84891.8,1.56839,224.056,121.498,867.844,21.5471,384.77
t7-2,8500.0,3.0,1.0,0.001,86400.0,654.0,455.0,473.0,199.0,9002.46,8644.0,48113.4,12.1702,27.225,45241.2,2673.0,7.04,152.706,0.636058,84807.7,1.12277,160.395,120.76,862.568,30.1873,539.058
t9,8500.0,3.0,1.0,0.001,86400.0,655.0,251.0,298.0,404.0,4636.91,4768.0,48089.7,32.2694,36.3,45192.8,2673.0,8.8,146.525,0.635943,84792.5,1.42303,203.29,120.944,863.887,23.5216,420.028
m2,8500.0,3.0,1.0,0.001,86400.0,651.0,212.0,262.0,439.0,5940.94,4027.0,48104.3,11.275,18.15,45253.5,2673.0,3.52,144.932,0.63666,84887.9,1.55027,221.467,121.129,865.206,21.6164,386.007
m4,8500.0,3.0,1.0,0.001,86400.0,656.0,321.0,355.0,335.0,9494.92,6098.0,48090.6,32.2471,36.3,45192.8,2673.0,8.8,147.439,0.635923,84789.7,1.37079,195.827,121.129,865.206,24.3038,433.996
cc8,8500.0,3.0,1.0,0.001,86400.0,657.0,142.0,195.0,515.0,12430.7,2697.0,48098.6,11.55,9.075,45261.2,2673.0,1.76,142.071,0.637008,84934.4,1.68661,240.944,121.498,867.844,18.2492,325.878
cc7,8500.0,3.0,1.0,0.001,86400.0,656.0,279.0,318.0,377.0,9637.87,5300.0,48110.8,9.9,18.15,45256.2,2673.0,3.52,150.039,0.636171,84822.9,1.44112,205.874,121.498,867.844,26.4636,472.564
cc6,8500.0,3.0,1.0,0.001,86400.0,655.0,344.0,377.0,311.0,7478.0,6535.0,48105.6,11.275,18.15,45253.5,2673.0,3.52,146.179,0.636715,84895.3,1.42061,202.945,121.498,867.844,22.6238,403.997
cc3,8500.0,3.0,1.0,0.001,86400.0,652.0,404.0,430.0,248.0,6804.85,7675.0,48109.3,12.65,18.15,45250.7,2673.0,3.52,151.259,0.636269,84835.9,1.13861,162.659,121.129,865.206,28.3555,506.348
ec7,8500.0,3.0,1.0,0.001,86400.0,651.0,176.0,232.0,475.0,4217.76,3343.0,48092.5,14.025,18.15,45248.0,2673.0,3.52,135.851,0.637576,85010.1,1.91113,273.019,121.498,867.844,11.8041,210.788
t1-1,8500.0,3.0,1.0,0.001,86400.0,649.0,250.0,295.0,399.0,6134.89,4749.0,48099.6,15.4,18.15,45245.2,2673.0,3.52,144.299,0.636698,84893.0,1.65109,235.87,121.129,865.206,20.8819,372.892
t2-2,8500.0,3.0,1.0,0.001,86400.0,657.0,310.0,343.0,347.0,12097.9,5889.0,48087.5,32.3352,36.3,45192.6,2673.0,8.8,144.397,0.636276,84836.8,1.56222,223.174,121.314,866.525,20.8851,372.949
t3-2,8500.0,3.0,1.0,0.001,86400.0,655.0,288.0,327.0,367.0,8340.99,5471.0,48096.4,18.15,18.15,45239.7,2673.0,3.52,143.84,0.636814,84908.5,1.5789,225.557,121.314,866.525,20.3108,362.693
t7-1,8500.0,3.0,1.0,0.001,86400.0,656.0,277.0,320.0,379.0,5656.08,5262.0,48100.0,17.1401,27.225,45231.3,2673.0,7.04,144.309,0.636817,84909.0,1.47938,211.34,121.129,865.206,21.0641,376.144
t1-2,5000.0,2.0,1.0,0.47,86400.0,650.0,380.0,408.0,270.0,7389.74,7219.0,48107.9,11.55,9.075,45261.2,2673.0,1.76,151.331,0.636512,84868.3,0.997775,142.539,121.314,866.525,28.3834,506.847
t3-1,5000.0,2.0,1.0,0.47,86400.0,652.0,277.0,316.0,375.0,9275.09,5262.0,48077.1,35.3103,27.225,45194.9,2673.0,7.04,139.639,0.636608,84881.0,1.57036,224.337,120.39,859.931,17.0413,304.308
t4,5000.0,2.0,1.0,0.47,86400.0,648.0,289.0,331.0,359.0,4109.98,5490.0,48106.4,9.9,18.15,45256.2,2673.0,3.52,145.618,0.636845,84912.7,1.4133,201.9,120.944,863.887,22.6238,403.997
